Year,Geo,StatVar,Quantity,Unit
2017,geoId/15,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.48,Month
2017,geoId/15,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.69,Month
2018,geoId/15,Count_BirthEvent_LiveBirth_MotherWhiteAlone,4265,
2018,geoId/15,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,30.01,Years
2018,geoId/15,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.81,Week
2018,geoId/15,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,39.01,Week
2018,geoId/15,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3352.53,Gram
2018,geoId/15,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,25.33,
2018,geoId/15,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.33,
2018,geoId/15,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.88,Month
2018,geoId/15,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,52.76,Month
2019,geoId/15,Count_BirthEvent_LiveBirth_MotherWhiteAlone,4210,
2019,geoId/15,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.95,Years
2019,geoId/15,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.75,Week
2019,geoId/15,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,39.01,Week
2019,geoId/15,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3348.00,Gram
2019,geoId/15,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,25.38,
2019,geoId/15,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.41,
2019,geoId/15,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.50,Month
2019,geoId/15,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,47.77,Month
2020,geoId/15,Count_BirthEvent_LiveBirth_MotherWhiteAlone,4074,
2020,geoId/15,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.99,Years
2020,geoId/15,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.77,Week
2020,geoId/15,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,39.02,Week
2020,geoId/15,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3341.04,Gram
2020,geoId/15,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,25.41,
2020,geoId/15,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,10.72,
2020,geoId/15,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.47,Month
2020,geoId/15,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,47.34,Month
2016,geoId/16,Count_BirthEvent_LiveBirth_MotherWhiteAlone,21013,
2016,geoId/16,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,27.90,Years
2016,geoId/16,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.58,Week
2016,geoId/16,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.73,Week
2016,geoId/16,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3305.32,Gram
2016,geoId/16,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.49,
2016,geoId/16,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.41,
2016,geoId/16,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.19,Month
2016,geoId/16,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.09,Month
2017,geoId/16,Count_BirthEvent_LiveBirth_MotherWhiteAlone,20590,
2017,geoId/16,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,27.99,Years
2017,geoId/16,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.60,Week
2017,geoId/16,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.77,Week
2017,geoId/16,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3310.59,Gram
2017,geoId/16,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.76,
2017,geoId/16,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.58,
2017,geoId/16,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.83,Month
2017,geoId/16,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.32,Month
2018,geoId/16,Count_BirthEvent_LiveBirth_MotherWhiteAlone,19917,
2018,geoId/16,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.13,Years
2018,geoId/16,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.55,Week
2018,geoId/16,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.70,Week
2018,geoId/16,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3293.65,Gram
2018,geoId/16,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.88,
2018,geoId/16,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.69,
2018,geoId/16,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.76,Month
2018,geoId/16,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.83,Month
2019,geoId/16,Count_BirthEvent_LiveBirth_MotherWhiteAlone,20437,
2019,geoId/16,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.26,Years
2019,geoId/16,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.54,Week
2019,geoId/16,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.71,Week
2019,geoId/16,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3297.32,Gram
2019,geoId/16,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.04,
2019,geoId/16,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.80,
2019,geoId/16,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.55,Month
2019,geoId/16,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,47.01,Month
2020,geoId/16,Count_BirthEvent_LiveBirth_MotherWhiteAlone,19941,
2020,geoId/16,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.34,Years
2020,geoId/16,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.55,Week
2020,geoId/16,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.75,Week
2020,geoId/16,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3299.46,Gram
2020,geoId/16,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.09,
2020,geoId/16,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.29,
2020,geoId/16,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.17,Month
2020,geoId/16,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.87,Month
2016,geoId/17,Count_BirthEvent_LiveBirth_MotherWhiteAlone,114710,
2016,geoId/17,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.52,Years
2016,geoId/17,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.49,Week
2016,geoId/17,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.70,Week
2016,geoId/17,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3325.74,Gram
2016,geoId/17,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.04,
2016,geoId/17,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.68,
2016,geoId/17,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.16,Month
2016,geoId/17,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.11,Month
2017,geoId/17,Count_BirthEvent_LiveBirth_MotherWhiteAlone,110092,
2017,geoId/17,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.64,Years
2017,geoId/17,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.48,Week
2017,geoId/17,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.69,Week
2017,geoId/17,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3325.28,Gram
2017,geoId/17,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.28,
2017,geoId/17,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.75,
2017,geoId/17,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.84,Month
2017,geoId/17,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,43.48,Month
2018,geoId/17,Count_BirthEvent_LiveBirth_MotherWhiteAlone,107541,
2018,geoId/17,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.79,Years
2018,geoId/17,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.44,Week
2018,geoId/17,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.63,Week
2018,geoId/17,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3319.74,Gram
2018,geoId/17,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.45,
2018,geoId/17,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.78,
2018,geoId/17,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.86,Month
2018,geoId/17,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.20,Month
2019,geoId/17,Count_BirthEvent_LiveBirth_MotherWhiteAlone,104329,
2019,geoId/17,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.89,Years
2019,geoId/17,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.40,Week
2019,geoId/17,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.61,Week
2019,geoId/17,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3314.79,Gram
2019,geoId/17,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.58,
2019,geoId/17,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.76,
2019,geoId/17,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.30,Month
2019,geoId/17,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.33,Month
2020,geoId/17,Count_BirthEvent_LiveBirth_MotherWhiteAlone,98973,
2020,geoId/17,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.99,Years
2020,geoId/17,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.40,Week
2020,geoId/17,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.64,Week
2020,geoId/17,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3312.94,Gram
2020,geoId/17,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.80,
2020,geoId/17,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.46,
2020,geoId/17,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.85,Month
2020,geoId/17,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.10,Month
2016,geoId/18,Count_BirthEvent_LiveBirth_MotherWhiteAlone,68888,
2016,geoId/18,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,27.87,Years
2016,geoId/18,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.55,Week
2016,geoId/18,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.68,Week
2016,geoId/18,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3314.08,Gram
2016,geoId/18,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.33,
2016,geoId/18,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.65,
2016,geoId/18,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.29,Month
2016,geoId/18,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,47.10,Month
2017,geoId/18,Count_BirthEvent_LiveBirth_MotherWhiteAlone,67573,
2017,geoId/18,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,27.93,Years
2017,geoId/18,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.53,Week
2017,geoId/18,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.64,Week
2017,geoId/18,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3317.52,Gram
2017,geoId/18,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.58,
2017,geoId/18,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.54,
2017,geoId/18,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.10,Month
2017,geoId/18,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,47.24,Month
2018,geoId/18,Count_BirthEvent_LiveBirth_MotherWhiteAlone,66870,
2018,geoId/18,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.01,Years
2018,geoId/18,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.49,Week
2018,geoId/18,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.63,Week
2018,geoId/18,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3322.18,Gram
2018,geoId/18,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.77,
2018,geoId/18,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.53,
2018,geoId/18,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.15,Month
2018,geoId/18,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.08,Month
2019,geoId/18,Count_BirthEvent_LiveBirth_MotherWhiteAlone,66071,
2019,geoId/18,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.07,Years
2019,geoId/18,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.43,Week
2019,geoId/18,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.57,Week
2019,geoId/18,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3306.76,Gram
2019,geoId/18,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.99,
2019,geoId/18,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.53,
2019,geoId/18,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.13,Month
2019,geoId/18,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.47,Month
2020,geoId/18,Count_BirthEvent_LiveBirth_MotherWhiteAlone,64196,
2020,geoId/18,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.23,Years
2020,geoId/18,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.40,Week
2020,geoId/18,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.57,Week
2020,geoId/18,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3312.65,Gram
2020,geoId/18,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,28.16,
2020,geoId/18,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.31,
2020,geoId/18,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.38,Month
2020,geoId/18,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.20,Month
2016,geoId/19,Count_BirthEvent_LiveBirth_MotherWhiteAlone,34576,
2016,geoId/19,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.39,Years
2016,geoId/19,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.59,Week
2016,geoId/19,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.88,Week
2016,geoId/19,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3376.86,Gram
2016,geoId/19,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.25,
2016,geoId/19,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,12.09,
2016,geoId/19,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.83,Month
2016,geoId/19,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.90,Month
2017,geoId/19,Count_BirthEvent_LiveBirth_MotherWhiteAlone,33197,
2017,geoId/19,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.57,Years
2017,geoId/19,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.57,Week
2017,geoId/19,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.79,Week
2017,geoId/19,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3378.43,Gram
2017,geoId/19,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.47,
2017,geoId/19,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,12.05,
2017,geoId/19,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.63,Month
2017,geoId/19,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.55,Month
2018,geoId/19,Count_BirthEvent_LiveBirth_MotherWhiteAlone,32695,
2018,geoId/19,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.61,Years
2018,geoId/19,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.49,Week
2018,geoId/19,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.71,Week
2018,geoId/19,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3363.12,Gram
2018,geoId/19,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.65,
2018,geoId/19,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.99,
2018,geoId/19,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.42,Month
2018,geoId/19,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.78,Month
2019,geoId/19,Count_BirthEvent_LiveBirth_MotherWhiteAlone,32400,
2019,geoId/19,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.79,Years
2019,geoId/19,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.48,Week
2019,geoId/19,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.71,Week
2019,geoId/19,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3366.89,Gram
2019,geoId/19,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.79,
2019,geoId/19,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.98,
2019,geoId/19,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.27,Month
2019,geoId/19,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,43.62,Month
2020,geoId/19,Count_BirthEvent_LiveBirth_MotherWhiteAlone,30901,
2020,geoId/19,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.79,Years
2020,geoId/19,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.43,Week
2020,geoId/19,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.65,Week
2020,geoId/19,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3356.30,Gram
2020,geoId/19,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.94,
2020,geoId/19,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.54,
2020,geoId/19,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.32,Month
2020,geoId/19,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.25,Month
2016,geoId/20,Count_BirthEvent_LiveBirth_MotherWhiteAlone,32816,
2016,geoId/20,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.15,Years
2016,geoId/20,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.57,Week
2016,geoId/20,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.59,Week
2016,geoId/20,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3338.76,Gram
2016,geoId/20,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.03,
2016,geoId/20,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.28,
2016,geoId/20,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.34,Month
2016,geoId/20,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,43.69,Month
2017,geoId/20,Count_BirthEvent_LiveBirth_MotherWhiteAlone,31094,
2017,geoId/20,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.26,Years
2017,geoId/20,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.49,Week
2017,geoId/20,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.50,Week
2017,geoId/20,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3329.01,Gram
2017,geoId/20,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.22,
2017,geoId/20,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.23,
2017,geoId/20,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.58,Month
2017,geoId/20,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.60,Month
2018,geoId/20,Count_BirthEvent_LiveBirth_MotherWhiteAlone,30945,
2018,geoId/20,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.37,Years
2018,geoId/20,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.46,Week
2018,geoId/20,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.53,Week
2018,geoId/20,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3325.67,Gram
2018,geoId/20,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.50,
2018,geoId/20,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.23,
2018,geoId/20,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.34,Month
2018,geoId/20,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,43.94,Month
2019,geoId/20,Count_BirthEvent_LiveBirth_MotherWhiteAlone,30276,
2019,geoId/20,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.48,Years
2019,geoId/20,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.39,Week
2019,geoId/20,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.43,Week
2019,geoId/20,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3315.14,Gram
2019,geoId/20,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.57,
2019,geoId/20,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.10,
2019,geoId/20,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.54,Month
2019,geoId/20,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.79,Month
2020,geoId/20,Count_BirthEvent_LiveBirth_MotherWhiteAlone,29327,
2020,geoId/20,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.48,Years
2020,geoId/20,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.39,Week
2020,geoId/20,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.43,Week
2020,geoId/20,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3320.96,Gram
2020,geoId/20,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.79,
2020,geoId/20,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,10.97,
2020,geoId/20,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.99,Month
2020,geoId/20,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.11,Month
