"TIME","GEO","UNIT","LANDUSE","Value","Flag and Footnotes"
"2013","FR628","KM2","TOTAL","3,718.3",""
"2013","FR63","KM2","TOTAL","16,942.3",""
"2013","FR631","KM2","TOTAL","5,856.8",""
"2013","FR632","KM2","TOTAL","5,565.4",""
"2013","FR633","KM2","TOTAL","5,520.1",""
"2013","FR7","KM2","TOTAL","69,711.1",""
"2013","FR71","KM2","TOTAL","43,698.2",""
"2013","FR711","KM2","TOTAL","5,762.4",""
"2013","FR712","KM2","TOTAL","5,528.6",""
"2013","FR713","KM2","TOTAL","6,530.0",""
"2013","FR714","KM2","TOTAL","7,431.4",""
"2013","FR715","KM2","TOTAL","4,780.6",""
"2013","FR716","KM2","TOTAL","3,249.1",""
"2013","FR717","KM2","TOTAL","6,028.3",""
"2013","FR718","KM2","TOTAL","4,387.8",""
"2013","FR72","KM2","TOTAL","26,012.9",""
"2013","FR721","KM2","TOTAL","7,340.1",""
"2013","FR722","KM2","TOTAL","5,726.0",""
"2013","FR723","KM2","TOTAL","4,977.1",""
"2013","FR724","KM2","TOTAL","7,969.7",""
"2013","FR8","KM2","TOTAL","67,455.2",""
"2013","FR81","KM2","TOTAL","27,375.8",""
"2013","FR811","KM2","TOTAL","6,139.0",""
"2013","FR812","KM2","TOTAL","5,852.9",""
"2013","FR813","KM2","TOTAL","6,101.0",""
"2013","FR814","KM2","TOTAL","5,166.9",""
"2013","FR815","KM2","TOTAL","4,116.0",""
"2013","FR82","KM2","TOTAL","31,399.6",""
"2013","FR821","KM2","TOTAL","6,925.2",""
"2013","FR822","KM2","TOTAL","5,548.7",""
"2013","FR823","KM2","TOTAL","4,298.6",""
"2013","FR824","KM2","TOTAL","5,087.5",""
"2013","FR825","KM2","TOTAL","5,972.5",""
"2013","FR826","KM2","TOTAL","3,567.1",""
"2013","FR83","KM2","TOTAL","8,679.8",""
"2013","FR831","KM2","TOTAL","4,014.2",""
"2013","FR832","KM2","TOTAL","4,665.6",""
"2013","FRA","KM2","TOTAL","88,868.2",""
"2013","FRA1","KM2","TOTAL","1,328.6",""
"2013","FRA10","KM2","TOTAL","1,328.6",""
"2013","FRA2","KM2","TOTAL","1,128.0",""
"2013","FRA20","KM2","TOTAL","1,128.0",""
"2013","FRA3","KM2","TOTAL","83,533.9",""
"2013","FRA30","KM2","TOTAL","83,533.9",""
"2013","FRA4","KM2","TOTAL","2,503.7",""
"2013","FRA40","KM2","TOTAL","2,503.7",""
"2013","FRA5","KM2","TOTAL","374.0",""
"2013","FRA50","KM2","TOTAL","374.0",""
"2013","HR","KM2","TOTAL","56,594.0",""
"2013","HR0","KM2","TOTAL","56,594.0",""
"2013","HR03","KM2","TOTAL","24,705.0",""
"2013","HR031","KM2","TOTAL","3,588.0",""
"2013","HR032","KM2","TOTAL","5,353.0",""
"2013","HR033","KM2","TOTAL","3,646.0",""
"2013","HR034","KM2","TOTAL","2,984.0",""
"2013","HR035","KM2","TOTAL","4,540.0",""
"2013","HR036","KM2","TOTAL","2,813.0",""
"2013","HR037","KM2","TOTAL","1,781.0",""
"2013","HR04","KM2","TOTAL","31,889.0",""
"2013","HR041","KM2","TOTAL","641.0",""
"2013","HR042","KM2","TOTAL","3,060.0",""
"2013","HR043","KM2","TOTAL","1,229.0",""
"2013","HR044","KM2","TOTAL","1,262.0",""
"2013","HR045","KM2","TOTAL","1,748.0",""
"2013","HR046","KM2","TOTAL","729.0",""
"2013","HR047","KM2","TOTAL","2,640.0",""
"2013","HR048","KM2","TOTAL","2,024.0",""
"2013","HR049","KM2","TOTAL","1,823.0",""
"2013","HR04A","KM2","TOTAL","2,030.0",""
"2013","HR04B","KM2","TOTAL","4,155.0",""
"2013","HR04C","KM2","TOTAL","2,454.0",""
"2013","HR04D","KM2","TOTAL","3,626.0",""
"2013","HR04E","KM2","TOTAL","4,468.0",""
"2013","IT","KM2","TOTAL","302,073.0","b"
"2013","ITC","KM2","TOTAL","57,928.0","b"
"2013","ITC1","KM2","TOTAL","25,387.0","b"
"2013","ITC11","KM2","TOTAL","6,827.0","b"
"2013","ITC12","KM2","TOTAL","2,082.0","b"
"2013","ITC13","KM2","TOTAL","913.0","b"
"2013","ITC14","KM2","TOTAL","2,261.0","b"
"2013","ITC15","KM2","TOTAL","1,340.0","b"
"2013","ITC16","KM2","TOTAL","6,895.0","b"
"2013","ITC17","KM2","TOTAL","1,510.0","b"
"2013","ITC18","KM2","TOTAL","3,559.0","b"
"2013","ITC2","KM2","TOTAL","3,261.0","b"
"2013","ITC20","KM2","TOTAL","3,261.0","b"
"2013","ITC3","KM2","TOTAL","5,416.0","b"
"2013","ITC31","KM2","TOTAL","1,155.0","b"
"2013","ITC32","KM2","TOTAL","1,546.0","b"
"2013","ITC33","KM2","TOTAL","1,834.0","b"
"2013","ITC34","KM2","TOTAL","881.0","b"
"2013","ITC4","KM2","TOTAL","23,864.0","b"
"2013","ITC41","KM2","TOTAL","1,198.0","b"
"2013","ITC42","KM2","TOTAL","1,279.0","b"
"2013","ITC43","KM2","TOTAL","815.0","b"
"2013","ITC44","KM2","TOTAL","3,196.0","b"
"2013","ITC46","KM2","TOTAL","2,746.0","b"
"2013","ITC47","KM2","TOTAL","4,786.0","b"
"2013","ITC48","KM2","TOTAL","2,969.0","b"
"2013","ITC49","KM2","TOTAL","783.0","b"
"2013","ITC4A","KM2","TOTAL","1,770.0","b"
"2013","ITC4B","KM2","TOTAL","2,341.0","b"
"2013","ITC4C","KM2","TOTAL","1,576.0","b"
"2013","ITC4D","KM2","TOTAL","405.0","b"
"2013","ITH","KM2","TOTAL","62,328.0","b"
"2013","ITH1","KM2","TOTAL","7,398.0","b"
"2013","ITH10","KM2","TOTAL","7,398.0","b"
"2013","ITH2","KM2","TOTAL","6,207.0","b"
"2013","ITH20","KM2","TOTAL","6,207.0","b"
"2013","ITH3","KM2","TOTAL","18,407.0","b"
"2013","ITH31","KM2","TOTAL","3,096.0","b"
"2013","ITH32","KM2","TOTAL","2,723.0","b"
"2013","ITH33","KM2","TOTAL","3,672.0","b"
"2013","ITH34","KM2","TOTAL","2,480.0","b"
"2013","ITH35","KM2","TOTAL","2,473.0","b"
"2013","ITH36","KM2","TOTAL","2,144.0","b"
"2013","ITH37","KM2","TOTAL","1,819.0","b"
"2013","ITH4","KM2","TOTAL","7,862.0","b"
"2013","ITH41","KM2","TOTAL","2,275.0","b"
"2013","ITH42","KM2","TOTAL","4,907.0","b"
"2013","ITH43","KM2","TOTAL","467.0","b"
"2013","ITH44","KM2","TOTAL","213.0","b"
"2013","ITH5","KM2","TOTAL","22,453.0","b"
"2013","ITH51","KM2","TOTAL","2,586.0","b"
"2013","ITH52","KM2","TOTAL","3,447.0","b"
"2013","ITH53","KM2","TOTAL","2,291.0","b"
"2013","ITH54","KM2","TOTAL","2,688.0","b"
"2013","ITH55","KM2","TOTAL","3,702.0","b"
"2013","ITH56","KM2","TOTAL","2,635.0","b"
"2013","ITH57","KM2","TOTAL","1,859.0","b"
"2013","ITH58","KM2","TOTAL","2,378.0","b"
"2013","ITH59","KM2","TOTAL","865.0","b"
"2013","ITI","KM2","TOTAL","58,085.0","b"
"2013","ITI1","KM2","TOTAL","22,987.0","b"
"2013","ITI11","KM2","TOTAL","1,155.0","b"
"2013","ITI12","KM2","TOTAL","1,773.0","b"
"2013","ITI13","KM2","TOTAL","964.0","b"
"2013","ITI14","KM2","TOTAL","3,514.0","b"
"2013","ITI15","KM2","TOTAL","366.0","b"
"2013","ITI16","KM2","TOTAL","1,214.0","b"
"2013","ITI17","KM2","TOTAL","2,445.0","b"
"2013","ITI18","KM2","TOTAL","3,233.0","b"
"2013","ITI19","KM2","TOTAL","3,821.0","b"
"2013","ITI1A","KM2","TOTAL","4,503.0","b"
"2013","ITI2","KM2","TOTAL","8,464.0","b"
"2013","ITI21","KM2","TOTAL","6,337.0","b"
"2013","ITI22","KM2","TOTAL","2,127.0","b"
"2013","ITI3","KM2","TOTAL","9,401.0","b"
"2013","ITI31","KM2","TOTAL","2,568.0","b"
"2013","ITI32","KM2","TOTAL","1,963.0","b"
"2013","ITI33","KM2","TOTAL","2,779.0","b"
"2013","ITI34","KM2","TOTAL","1,228.0","b"
"2013","ITI35","KM2","TOTAL","863.0","b"
"2013","ITI4","KM2","TOTAL","17,232.0","b"
"2013","ITI41","KM2","TOTAL","3,615.0","b"
"2013","ITI42","KM2","TOTAL","2,751.0","b"
"2013","ITI43","KM2","TOTAL","5,363.0","b"
"2013","ITI44","KM2","TOTAL","2,256.0","b"
"2013","ITI45","KM2","TOTAL","3,247.0","b"
"2013","ITF","KM2","TOTAL","73,800.0","b"
"2013","ITF1","KM2","TOTAL","10,832.0","b"
"2013","ITF11","KM2","TOTAL","5,048.0","b"
"2013","ITF12","KM2","TOTAL","1,954.0","b"
"2013","ITF13","KM2","TOTAL","1,230.0","b"
"2013","ITF14","KM2","TOTAL","2,600.0","b"
"2013","ITF2","KM2","TOTAL","4,461.0","b"
"2013","ITF21","KM2","TOTAL","1,535.0","b"
"2013","ITF22","KM2","TOTAL","2,925.0","b"
"2013","ITF3","KM2","TOTAL","13,671.0","b"
"2013","ITF31","KM2","TOTAL","2,651.0","b"
"2013","ITF32","KM2","TOTAL","2,080.0","b"
"2013","ITF33","KM2","TOTAL","1,179.0","b"
"2013","ITF34","KM2","TOTAL","2,806.0","b"
"2013","ITF35","KM2","TOTAL","4,954.0","b"
"2013","ITF4","KM2","TOTAL","19,541.0","b"
"2013","ITF43","KM2","TOTAL","2,467.0","b"
"2013","ITF44","KM2","TOTAL","1,861.0","b"
"2013","ITF45","KM2","TOTAL","2,799.0","b"
"2013","ITF46","KM2","TOTAL","7,008.0","b"
"2013","ITF47","KM2","TOTAL","3,863.0","b"
"2013","ITF48","KM2","TOTAL","1,543.0","b"
"2013","ITF5","KM2","TOTAL","10,073.0","b"
"2013","ITF51","KM2","TOTAL","6,594.0","b"
"2013","ITF52","KM2","TOTAL","3,479.0","b"
"2013","ITF6","KM2","TOTAL","15,222.0","b"
"2013","ITF61","KM2","TOTAL","6,710.0","b"
"2013","ITF62","KM2","TOTAL","1,736.0","b"
"2013","ITF63","KM2","TOTAL","2,415.0","b"
"2013","ITF64","KM2","TOTAL","1,151.0","b"
"2013","ITF65","KM2","TOTAL","3,210.0","b"
"2013","ITG","KM2","TOTAL","49,932.0","b"
"2013","ITG1","KM2","TOTAL","25,832.0","b"
"2013","ITG11","KM2","TOTAL","2,470.0","b"
"2013","ITG12","KM2","TOTAL","5,009.0","b"
"2013","ITG13","KM2","TOTAL","3,266.0","b"
"2013","ITG14","KM2","TOTAL","3,053.0","b"
"2013","ITG15","KM2","TOTAL","2,138.0","b"
"2013","ITG16","KM2","TOTAL","2,575.0","b"
"2013","ITG17","KM2","TOTAL","3,574.0","b"
"2013","ITG18","KM2","TOTAL","1,624.0","b"
"2013","ITG19","KM2","TOTAL","2,124.0","b"
"2013","ITG2","KM2","TOTAL","24,100.0","b"
"2013","ITG25","KM2","TOTAL","4,286.0","b"
"2013","ITG26","KM2","TOTAL","3,932.0","b"
"2013","ITG27","KM2","TOTAL","4,570.0","b"
"2013","ITG28","KM2","TOTAL","3,034.0","b"
"2013","ITG29","KM2","TOTAL","3,406.0","b"
"2013","ITG2A","KM2","TOTAL","1,855.0","b"
"2013","ITG2B","KM2","TOTAL","1,517.0","b"
"2013","ITG2C","KM2","TOTAL","1,500.0","b"
"2013","CY","KM2","TOTAL","9,251.0",""
"2013","CY0","KM2","TOTAL","9,251.0",""
"2013","CY00","KM2","TOTAL","9,251.0",""
"2013","CY000","KM2","TOTAL","9,251.0",""
"2013","LV","KM2","TOTAL","64,573.0",""
"2013","LV0","KM2","TOTAL","64,573.0",""
"2013","LV00","KM2","TOTAL","64,573.0",""
"2013","LV003","KM2","TOTAL","13,607.0",""
"2013","LV005","KM2","TOTAL","14,550.0",""
"2013","LV006","KM2","TOTAL","304.0",""
"2013","LV007","KM2","TOTAL","10,135.0",""
"2013","LV008","KM2","TOTAL","15,245.0",""
"2013","LV009","KM2","TOTAL","10,732.0",""
"2013","LT","KM2","TOTAL","65,300.0",""
"2013","LT0","KM2","TOTAL","65,300.0",""
"2013","LT00","KM2","TOTAL","65,300.0",""
"2013","LT001","KM2","TOTAL","5,425.0",""
"2013","LT002","KM2","TOTAL","8,089.0",""
"2013","LT003","KM2","TOTAL","5,209.0",""
"2013","LT004","KM2","TOTAL","4,463.0",""
"2013","LT005","KM2","TOTAL","7,881.0",""
"2013","LT006","KM2","TOTAL","8,540.0",""
"2013","LT007","KM2","TOTAL","4,411.0",""
"2013","LT008","KM2","TOTAL","4,350.0",""
"2013","LT009","KM2","TOTAL","7,201.0",""
"2013","LT00A","KM2","TOTAL","9,731.0",""
"2013","LU","KM2","TOTAL","2,586.0",""
"2013","LU0","KM2","TOTAL","2,586.0",""
"2013","LU00","KM2","TOTAL","2,586.0",""
"2013","LU000","KM2","TOTAL","2,586.0",""
"2013","HU","KM2","TOTAL","93,023.7",""
"2013","HU1","KM2","TOTAL","6,916.2",""
"2013","HU10","KM2","TOTAL","6,916.2",""
"2013","HU101","KM2","TOTAL","525.1",""
"2013","HU102","KM2","TOTAL","6,391.0",""
"2013","HU2","KM2","TOTAL","36,612.3",""
"2013","HU21","KM2","TOTAL","11,086.5",""
"2013","HU211","KM2","TOTAL","4,358.5",""
"2013","HU212","KM2","TOTAL","2,264.3",""
"2013","HU213","KM2","TOTAL","4,463.7",""
"2013","HU22","KM2","TOTAL","11,328.0",""
"2013","HU221","KM2","TOTAL","4,207.9",""
"2013","HU222","KM2","TOTAL","3,336.1",""
"2013","HU223","KM2","TOTAL","3,783.9",""
"2013","HU23","KM2","TOTAL","14,197.8",""
"2013","HU231","KM2","TOTAL","4,429.6",""
"2013","HU232","KM2","TOTAL","6,065.1",""
"2013","HU233","KM2","TOTAL","3,703.2",""
"2013","HU3","KM2","TOTAL","49,495.3",""
"2013","HU31","KM2","TOTAL","13,430.1",""
"2013","HU311","KM2","TOTAL","7,247.4",""
"2013","HU312","KM2","TOTAL","3,637.2",""
"2013","HU313","KM2","TOTAL","2,545.5",""
"2013","HU32","KM2","TOTAL","17,727.9",""
"2013","HU321","KM2","TOTAL","6,210.5",""
"2013","HU322","KM2","TOTAL","5,581.6",""
"2013","HU323","KM2","TOTAL","5,935.9",""
"2013","HU33","KM2","TOTAL","18,337.3",""
"2013","HU331","KM2","TOTAL","8,444.8",""
"2013","HU332","KM2","TOTAL","5,629.7",""
"2013","HU333","KM2","TOTAL","4,262.7",""
"2013","MT","KM2","TOTAL","316.0",""
"2013","MT0","KM2","TOTAL","316.0",""
"2013","MT00","KM2","TOTAL","316.0",""
"2013","MT001","KM2","TOTAL","247.0",""
"2013","MT002","KM2","TOTAL","69.0",""
"2013","NL","KM2","TOTAL","41,540.4",""
"2013","NL1","KM2","TOTAL","11,388.8",""
"2013","NL11","KM2","TOTAL","2,959.6",""
"2013","NL111","KM2","TOTAL","907.0",""
"2013","NL112","KM2","TOTAL","364.1",""
"2013","NL113","KM2","TOTAL","1,688.5",""
"2013","NL12","KM2","TOTAL","5,748.8",""
"2013","NL121","KM2","TOTAL","3,436.7",""
"2013","NL122","KM2","TOTAL","1,146.8",""
"2013","NL123","KM2","TOTAL","1,165.2",""
"2013","NL13","KM2","TOTAL","2,680.4",""
"2013","NL131","KM2","TOTAL","1,061.2",""
"2013","NL132","KM2","TOTAL","923.8",""
"2013","NL133","KM2","TOTAL","695.4",""
"2013","NL2","KM2","TOTAL","10,969.2",""
"2013","NL21","KM2","TOTAL","3,420.7",""
"2013","NL211","KM2","TOTAL","1,492.0",""
"2013","NL212","KM2","TOTAL","425.0",""
"2013","NL213","KM2","TOTAL","1,503.8",""
"2013","NL22","KM2","TOTAL","5,136.2",""
"2013","NL221","KM2","TOTAL","1,860.4",""
"2013","NL224","KM2","TOTAL","755.9",""
"2013","NL225","KM2","TOTAL","1,561.0",""
"2013","NL226","KM2","TOTAL","958.9",""
"2013","NL23","KM2","TOTAL","2,412.3",""
"2013","NL230","KM2","TOTAL","2,412.3",""
"2013","NL3","KM2","TOTAL","11,892.0",""
"2013","NL31","KM2","TOTAL","1,449.1",""
"2013","NL310","KM2","TOTAL","1,449.1",""
"2013","NL32","KM2","TOTAL","4,090.9",""
"2013","NL321","KM2","TOTAL","2,141.7",""
"2013","NL322","KM2","TOTAL","301.1",""
"2013","NL323","KM2","TOTAL","197.5",""
"2013","NL324","KM2","TOTAL","152.1",""
"2013","NL325","KM2","TOTAL","128.4",""
"2013","NL326","KM2","TOTAL","896.8",""
"2013","NL327","KM2","TOTAL","273.4",""
"2013","NL33","KM2","TOTAL","3,418.5",""
"2013","NL332","KM2","TOTAL","286.3",""
"2013","NL333","KM2","TOTAL","164.0",""
"2013","NL337","KM2","TOTAL","318.3",""
"2013","NL338","KM2","TOTAL","461.3",""
"2013","NL339","KM2","TOTAL","1,675.8",""
"2013","NL33A","KM2","TOTAL","512.8",""
"2013","NL34","KM2","TOTAL","2,933.5",""
"2013","NL341","KM2","TOTAL","876.7",""
"2013","NL342","KM2","TOTAL","2,056.7",""
"2013","NL4","KM2","TOTAL","7,290.4",""
"2013","NL41","KM2","TOTAL","5,081.8",""
"2013","NL411","KM2","TOTAL","1,303.0",""
"2013","NL412","KM2","TOTAL","933.2",""
"2013","NL413","KM2","TOTAL","1,388.0",""
"2013","NL414","KM2","TOTAL","1,457.6",""
"2013","NL42","KM2","TOTAL","2,208.6",""
"2013","NL421","KM2","TOTAL","854.1",""
"2013","NL422","KM2","TOTAL","694.5",""
"2013","NL423","KM2","TOTAL","660.0",""
"2013","AT","KM2","TOTAL","83,879.0",""
"2013","AT1","KM2","TOTAL","23,563.0",""
"2013","AT11","KM2","TOTAL","3,962.0",""
"2013","AT111","KM2","TOTAL","701.0",""
"2013","AT112","KM2","TOTAL","1,791.0",""
"2013","AT113","KM2","TOTAL","1,470.0",""
"2013","AT12","KM2","TOTAL","19,186.0",""
"2013","AT121","KM2","TOTAL","3,355.0",""
"2013","AT122","KM2","TOTAL","3,374.0",""
"2013","AT123","KM2","TOTAL","1,231.0",""
"2013","AT124","KM2","TOTAL","4,613.0",""
"2013","AT125","KM2","TOTAL","2,413.0",""
"2013","AT126","KM2","TOTAL","2,724.0",""
"2013","AT127","KM2","TOTAL","1,476.0",""
"2013","AT13","KM2","TOTAL","415.0",""
"2013","AT130","KM2","TOTAL","415.0",""
"2013","AT2","KM2","TOTAL","25,939.0",""
"2013","AT21","KM2","TOTAL","9,538.0",""
"2013","AT211","KM2","TOTAL","2,030.0",""
"2013","AT212","KM2","TOTAL","4,132.0",""
"2013","AT213","KM2","TOTAL","3,376.0",""
"2013","AT22","KM2","TOTAL","16,401.0",""
"2013","AT221","KM2","TOTAL","1,230.0",""
"2013","AT222","KM2","TOTAL","3,268.0",""
"2013","AT223","KM2","TOTAL","3,254.0",""
"2013","AT224","KM2","TOTAL","3,363.0",""
"2013","AT225","KM2","TOTAL","2,226.0",""
"2013","AT226","KM2","TOTAL","3,060.0",""
"2013","AT3","KM2","TOTAL","34,377.0",""
"2013","AT31","KM2","TOTAL","11,980.0",""
"2013","AT311","KM2","TOTAL","2,821.0",""
"2013","AT312","KM2","TOTAL","1,744.0",""
"2013","AT313","KM2","TOTAL","2,660.0",""
"2013","AT314","KM2","TOTAL","2,238.0",""
"2013","AT315","KM2","TOTAL","2,517.0",""
"2013","AT32","KM2","TOTAL","7,156.0",""
"2013","AT321","KM2","TOTAL","1,020.0",""
"2013","AT322","KM2","TOTAL","4,397.0",""
"2013","AT323","KM2","TOTAL","1,739.0",""
"2013","AT33","KM2","TOTAL","12,640.0",""
"2013","AT331","KM2","TOTAL","1,236.0",""
"2013","AT332","KM2","TOTAL","2,094.0",""
"2013","AT333","KM2","TOTAL","2,019.0",""
"2013","AT334","KM2","TOTAL","3,318.0",""
"2013","AT335","KM2","TOTAL","3,973.0",""
"2013","AT34","KM2","TOTAL","2,601.0",""
"2013","AT341","KM2","TOTAL","1,874.0",""
"2013","AT342","KM2","TOTAL","727.0",""
"2013","PL","KM2","TOTAL","312,679.0",""
"2013","PL1","KM2","TOTAL","53,777.0",""
"2013","PL11","KM2","TOTAL","18,219.0",""
"2013","PL113","KM2","TOTAL","293.0",""
"2013","PL114","KM2","TOTAL","2,206.0",""
"2013","PL115","KM2","TOTAL","5,972.0",""
"2013","PL116","KM2","TOTAL","5,666.0",""
"2013","PL117","KM2","TOTAL","4,082.0",""
"2013","PL12","KM2","TOTAL","35,558.0",""
"2013","PL127","KM2","TOTAL","517.0",""
"2013","PL128","KM2","TOTAL","5,763.0",""
"2013","PL129","KM2","TOTAL","5,104.0",""
"2013","PL12A","KM2","TOTAL","4,304.0",""
"2013","PL12B","KM2","TOTAL","5,255.0",""
"2013","PL12C","KM2","TOTAL","3,351.0",""
"2013","PL12D","KM2","TOTAL","6,504.0",""
"2013","PL12E","KM2","TOTAL","4,760.0",""
"2013","PL2","KM2","TOTAL","27,516.0",""
"2013","PL21","KM2","TOTAL","15,183.0",""
"2013","PL213","KM2","TOTAL","327.0",""
"2013","PL214","KM2","TOTAL","4,054.0",""
"2013","PL217","KM2","TOTAL","2,605.0",""
"2013","PL218","KM2","TOTAL","3,525.0",""
"2013","PL219","KM2","TOTAL","2,632.0",""
"2013","PL21A","KM2","TOTAL","2,040.0",""
"2013","PL22","KM2","TOTAL","12,333.0",""
"2013","PL224","KM2","TOTAL","3,049.0",""
"2013","PL225","KM2","TOTAL","2,354.0",""
"2013","PL227","KM2","TOTAL","1,353.0",""
"2013","PL228","KM2","TOTAL","1,575.0",""
"2013","PL229","KM2","TOTAL","878.0",""
"2013","PL22A","KM2","TOTAL","380.0",""
"2013","PL22B","KM2","TOTAL","1,800.0",""
"2013","PL22C","KM2","TOTAL","944.0",""
"2013","PL3","KM2","TOTAL","74,866.0",""
"2013","PL31","KM2","TOTAL","25,122.0",""
"2013","PL311","KM2","TOTAL","5,977.0",""
"2013","PL312","KM2","TOTAL","9,291.0",""
"2013","PL314","KM2","TOTAL","4,221.0",""
"2013","PL315","KM2","TOTAL","5,633.0",""
"2013","PL32","KM2","TOTAL","17,846.0",""
"2013","PL323","KM2","TOTAL","5,538.0",""
"2013","PL324","KM2","TOTAL","4,292.0",""
"2013","PL325","KM2","TOTAL","3,552.0",""
"2013","PL326","KM2","TOTAL","4,464.0",""
"2013","PL33","KM2","TOTAL","11,711.0",""
"2013","PL331","KM2","TOTAL","5,031.0",""
"2013","PL332","KM2","TOTAL","6,680.0",""
"2013","PL34","KM2","TOTAL","20,187.0",""
"2013","PL343","KM2","TOTAL","5,132.0",""
"2013","PL344","KM2","TOTAL","8,818.0",""
"2013","PL345","KM2","TOTAL","6,237.0",""
"2013","PL4","KM2","TOTAL","66,706.0",""
"2013","PL41","KM2","TOTAL","29,826.0",""
"2013","PL411","KM2","TOTAL","6,459.0",""
"2013","PL414","KM2","TOTAL","6,397.0",""
"2013","PL415","KM2","TOTAL","262.0",""
"2013","PL416","KM2","TOTAL","5,784.0",""
"2013","PL417","KM2","TOTAL","5,996.0",""
"2013","PL418","KM2","TOTAL","4,928.0",""
"2013","PL42","KM2","TOTAL","22,892.0",""
"2013","PL424","KM2","TOTAL","301.0",""
"2013","PL426","KM2","TOTAL","4,365.0",""
"2013","PL427","KM2","TOTAL","10,339.0",""
"2013","PL428","KM2","TOTAL","7,888.0",""
"2013","PL43","KM2","TOTAL","13,988.0",""
"2013","PL431","KM2","TOTAL","6,113.0",""
"2013","PL432","KM2","TOTAL","7,875.0",""
"2013","PL5","KM2","TOTAL","29,359.0",""
"2013","PL51","KM2","TOTAL","19,947.0",""
"2013","PL514","KM2","TOTAL","293.0",""
"2013","PL515","KM2","TOTAL","5,571.0",""
"2013","PL516","KM2","TOTAL","3,472.0",""
"2013","PL517","KM2","TOTAL","4,179.0",""
"2013","PL518","KM2","TOTAL","6,432.0",""
"2013","PL52","KM2","TOTAL","9,412.0",""
"2013","PL523","KM2","TOTAL","4,092.0",""
"2013","PL524","KM2","TOTAL","5,320.0",""
"2013","PL6","KM2","TOTAL","60,455.0",""
"2013","PL61","KM2","TOTAL","17,972.0",""
"2013","PL613","KM2","TOTAL","2,916.0",""
"2013","PL616","KM2","TOTAL","4,054.0",""
"2013","PL617","KM2","TOTAL","4,005.0",""
"2013","PL618","KM2","TOTAL","3,341.0",""
"2013","PL619","KM2","TOTAL","3,656.0",""
"2013","PL62","KM2","TOTAL","24,173.0",""
"2013","PL621","KM2","TOTAL","7,497.0",""
"2013","PL622","KM2","TOTAL","10,329.0",""
"2013","PL623","KM2","TOTAL","6,347.0",""
"2013","PL63","KM2","TOTAL","18,310.0",""
"2013","PL633","KM2","TOTAL","414.0",""
"2013","PL634","KM2","TOTAL","4,444.0",""
"2013","PL636","KM2","TOTAL","5,245.0",""
"2013","PL637","KM2","TOTAL","4,105.0",""
"2013","PL638","KM2","TOTAL","4,102.0",""
"2013","PT","KM2","TOTAL","92,225.2",""
"2013","PT1","KM2","TOTAL","89,102.2",""
"2013","PT11","KM2","TOTAL","21,285.9",""
"2013","PT111","KM2","TOTAL","2,218.8",""
"2013","PT112","KM2","TOTAL","1,245.8",""
"2013","PT119","KM2","TOTAL","1,451.3",""
"2013","PT11A","KM2","TOTAL","2,041.3",""
"2013","PT11B","KM2","TOTAL","2,921.9",""
"2013","PT11C","KM2","TOTAL","1,831.5",""
"2013","PT11D","KM2","TOTAL","4,031.6",""
"2013","PT11E","KM2","TOTAL","5,543.6",""
"2013","PT15","KM2","TOTAL","4,996.8",""
"2013","PT150","KM2","TOTAL","4,996.8",""
"2013","PT16","KM2","TOTAL","28,199.3",""
"2013","PT16B","KM2","TOTAL","2,220.2",""
"2013","PT16D","KM2","TOTAL","1,692.9",""
"2013","PT16E","KM2","TOTAL","4,335.6",""
"2013","PT16F","KM2","TOTAL","2,449.1",""
"2013","PT16G","KM2","TOTAL","3,237.7",""
"2013","PT16H","KM2","TOTAL","4,614.6",""
"2013","PT16I","KM2","TOTAL","3,344.3",""
"2013","PT16J","KM2","TOTAL","6,305.0",""
"2013","PT17","KM2","TOTAL","3,015.2",""
"2013","PT170","KM2","TOTAL","3,015.2",""
"2013","PT18","KM2","TOTAL","31,604.9",""
"2013","PT181","KM2","TOTAL","5,309.4",""
"2013","PT184","KM2","TOTAL","8,542.7",""
"2013","PT185","KM2","TOTAL","4,275.0",""
"2013","PT186","KM2","TOTAL","6,084.3",""
"2013","PT187","KM2","TOTAL","7,393.5",""
"2013","PT2","KM2","TOTAL","2,322.0",""
"2013","PT20","KM2","TOTAL","2,322.0",""
"2013","PT200","KM2","TOTAL","2,322.0",""
"2013","PT3","KM2","TOTAL","801.1",""
"2013","PT30","KM2","TOTAL","801.1",""
"2013","PT300","KM2","TOTAL","801.1",""
"2013","RO","KM2","TOTAL","238,391.0",""
"2013","RO1","KM2","TOTAL","68,259.0",""
"2013","RO11","KM2","TOTAL","34,159.0",""
"2013","RO111","KM2","TOTAL","7,544.0",""
"2013","RO112","KM2","TOTAL","5,355.0",""
"2013","RO113","KM2","TOTAL","6,674.0",""
"2013","RO114","KM2","TOTAL","6,304.0",""
"2013","RO115","KM2","TOTAL","4,418.0",""
"2013","RO116","KM2","TOTAL","3,864.0",""
"2013","RO12","KM2","TOTAL","34,100.0",""
"2013","RO121","KM2","TOTAL","6,242.0",""
"2013","RO122","KM2","TOTAL","5,363.0",""
"2013","RO123","KM2","TOTAL","3,710.0",""
"2013","RO124","KM2","TOTAL","6,639.0",""
"2013","RO125","KM2","TOTAL","6,714.0",""
"2013","RO126","KM2","TOTAL","5,432.0",""
"2013","RO2","KM2","TOTAL","72,612.0",""
"2013","RO21","KM2","TOTAL","36,850.0",""
