LgdCode,StatVar,Category_Count
432,Count_CivicStructure_TransportOrAdminFacility,879
433,Count_CivicStructure_AgriculturalFacility,182
433,Count_CivicStructure_EducationFacility,216
433,Count_CivicStructure_MedicalFacility,122
433,Count_CivicStructure_TransportOrAdminFacility,492
434,Count_CivicStructure_AgriculturalFacility,148
434,Count_CivicStructure_EducationFacility,161
434,Count_CivicStructure_MedicalFacility,203
434,Count_CivicStructure_TransportOrAdminFacility,491
435,Count_CivicStructure_AgriculturalFacility,359
435,Count_CivicStructure_EducationFacility,193
435,Count_CivicStructure_MedicalFacility,127
435,Count_CivicStructure_TransportOrAdminFacility,856
436,Count_CivicStructure_AgriculturalFacility,110
436,Count_CivicStructure_EducationFacility,136
436,Count_CivicStructure_MedicalFacility,49
436,Count_CivicStructure_TransportOrAdminFacility,270
437,Count_CivicStructure_AgriculturalFacility,219
437,Count_CivicStructure_EducationFacility,211
437,Count_CivicStructure_MedicalFacility,97
437,Count_CivicStructure_TransportOrAdminFacility,732
638,Count_CivicStructure_AgriculturalFacility,63
638,Count_CivicStructure_EducationFacility,166
638,Count_CivicStructure_MedicalFacility,55
638,Count_CivicStructure_TransportOrAdminFacility,408
639,Count_CivicStructure_AgriculturalFacility,29
639,Count_CivicStructure_EducationFacility,76
639,Count_CivicStructure_MedicalFacility,36
639,Count_CivicStructure_TransportOrAdminFacility,309
466,Count_CivicStructure_AgriculturalFacility,160
466,Count_CivicStructure_EducationFacility,963
466,Count_CivicStructure_MedicalFacility,799
466,Count_CivicStructure_TransportOrAdminFacility,1911
467,Count_CivicStructure_AgriculturalFacility,291
467,Count_CivicStructure_EducationFacility,312
467,Count_CivicStructure_MedicalFacility,161
467,Count_CivicStructure_TransportOrAdminFacility,988
468,Count_CivicStructure_AgriculturalFacility,571
468,Count_CivicStructure_EducationFacility,375
468,Count_CivicStructure_MedicalFacility,222
468,Count_CivicStructure_TransportOrAdminFacility,1217
469,Count_CivicStructure_AgriculturalFacility,265
469,Count_CivicStructure_EducationFacility,414
469,Count_CivicStructure_MedicalFacility,339
469,Count_CivicStructure_TransportOrAdminFacility,1158
470,Count_CivicStructure_AgriculturalFacility,141
470,Count_CivicStructure_EducationFacility,520
470,Count_CivicStructure_MedicalFacility,315
470,Count_CivicStructure_TransportOrAdminFacility,1248
471,Count_CivicStructure_AgriculturalFacility,263
471,Count_CivicStructure_EducationFacility,213
471,Count_CivicStructure_MedicalFacility,158
471,Count_CivicStructure_TransportOrAdminFacility,816
472,Count_CivicStructure_AgriculturalFacility,153
472,Count_CivicStructure_EducationFacility,335
472,Count_CivicStructure_MedicalFacility,180
472,Count_CivicStructure_TransportOrAdminFacility,1036
473,Count_CivicStructure_AgriculturalFacility,263
473,Count_CivicStructure_EducationFacility,332
473,Count_CivicStructure_MedicalFacility,220
473,Count_CivicStructure_TransportOrAdminFacility,1019
474,Count_CivicStructure_AgriculturalFacility,28
474,Count_CivicStructure_EducationFacility,216
474,Count_CivicStructure_MedicalFacility,262
474,Count_CivicStructure_TransportOrAdminFacility,624
475,Count_CivicStructure_AgriculturalFacility,215
475,Count_CivicStructure_EducationFacility,266
475,Count_CivicStructure_MedicalFacility,215
475,Count_CivicStructure_TransportOrAdminFacility,628
476,Count_CivicStructure_AgriculturalFacility,365
476,Count_CivicStructure_EducationFacility,261
476,Count_CivicStructure_MedicalFacility,196
476,Count_CivicStructure_TransportOrAdminFacility,668
477,Count_CivicStructure_AgriculturalFacility,58
477,Count_CivicStructure_EducationFacility,130
477,Count_CivicStructure_MedicalFacility,179
477,Count_CivicStructure_TransportOrAdminFacility,605
478,Count_CivicStructure_AgriculturalFacility,226
478,Count_CivicStructure_EducationFacility,498
478,Count_CivicStructure_MedicalFacility,241
478,Count_CivicStructure_TransportOrAdminFacility,1459
479,Count_CivicStructure_AgriculturalFacility,78
479,Count_CivicStructure_EducationFacility,359
479,Count_CivicStructure_MedicalFacility,166
479,Count_CivicStructure_TransportOrAdminFacility,963
480,Count_CivicStructure_AgriculturalFacility,1118
480,Count_CivicStructure_EducationFacility,643
480,Count_CivicStructure_MedicalFacility,489
480,Count_CivicStructure_TransportOrAdminFacility,1357
481,Count_CivicStructure_AgriculturalFacility,252
481,Count_CivicStructure_EducationFacility,494
481,Count_CivicStructure_MedicalFacility,206
481,Count_CivicStructure_TransportOrAdminFacility,1053
484,Count_CivicStructure_AgriculturalFacility,184
484,Count_CivicStructure_EducationFacility,443
484,Count_CivicStructure_MedicalFacility,205
484,Count_CivicStructure_TransportOrAdminFacility,1017
485,Count_CivicStructure_AgriculturalFacility,159
485,Count_CivicStructure_EducationFacility,368
485,Count_CivicStructure_MedicalFacility,400
485,Count_CivicStructure_TransportOrAdminFacility,1336
486,Count_CivicStructure_AgriculturalFacility,30
486,Count_CivicStructure_EducationFacility,239
486,Count_CivicStructure_MedicalFacility,139
486,Count_CivicStructure_TransportOrAdminFacility,582
487,Count_CivicStructure_AgriculturalFacility,125
487,Count_CivicStructure_EducationFacility,710
487,Count_CivicStructure_MedicalFacility,395
487,Count_CivicStructure_TransportOrAdminFacility,1549
488,Count_CivicStructure_AgriculturalFacility,125
488,Count_CivicStructure_EducationFacility,399
488,Count_CivicStructure_MedicalFacility,211
488,Count_CivicStructure_TransportOrAdminFacility,880
489,Count_CivicStructure_AgriculturalFacility,79
489,Count_CivicStructure_EducationFacility,176
489,Count_CivicStructure_MedicalFacility,147
489,Count_CivicStructure_TransportOrAdminFacility,713
490,Count_CivicStructure_AgriculturalFacility,291
490,Count_CivicStructure_EducationFacility,984
490,Count_CivicStructure_MedicalFacility,741
490,Count_CivicStructure_TransportOrAdminFacility,2030
491,Count_CivicStructure_AgriculturalFacility,98
491,Count_CivicStructure_EducationFacility,434
491,Count_CivicStructure_MedicalFacility,233
491,Count_CivicStructure_TransportOrAdminFacility,1026
492,Count_CivicStructure_AgriculturalFacility,102
492,Count_CivicStructure_EducationFacility,439
492,Count_CivicStructure_MedicalFacility,216
492,Count_CivicStructure_TransportOrAdminFacility,1033
493,Count_CivicStructure_AgriculturalFacility,1342
493,Count_CivicStructure_EducationFacility,584
493,Count_CivicStructure_MedicalFacility,335
493,Count_CivicStructure_TransportOrAdminFacility,1097
494,Count_CivicStructure_AgriculturalFacility,231
494,Count_CivicStructure_EducationFacility,714
494,Count_CivicStructure_MedicalFacility,396
494,Count_CivicStructure_TransportOrAdminFacility,1992
495,Count_CivicStructure_AgriculturalFacility,82
495,Count_CivicStructure_EducationFacility,241
495,Count_CivicStructure_MedicalFacility,128
495,Count_CivicStructure_TransportOrAdminFacility,594
496,Count_CivicStructure_AgriculturalFacility,1230
496,Count_CivicStructure_EducationFacility,665
496,Count_CivicStructure_MedicalFacility,463
496,Count_CivicStructure_TransportOrAdminFacility,1494
497,Count_CivicStructure_AgriculturalFacility,29
497,Count_CivicStructure_EducationFacility,185
497,Count_CivicStructure_MedicalFacility,91
497,Count_CivicStructure_TransportOrAdminFacility,508
498,Count_CivicStructure_AgriculturalFacility,329
498,Count_CivicStructure_EducationFacility,364
498,Count_CivicStructure_MedicalFacility,157
498,Count_CivicStructure_TransportOrAdminFacility,656
499,Count_CivicStructure_AgriculturalFacility,80
499,Count_CivicStructure_EducationFacility,220
499,Count_CivicStructure_MedicalFacility,116
499,Count_CivicStructure_TransportOrAdminFacility,615
500,Count_CivicStructure_AgriculturalFacility,200
500,Count_CivicStructure_EducationFacility,383
500,Count_CivicStructure_MedicalFacility,220
500,Count_CivicStructure_TransportOrAdminFacility,1374
665,Count_CivicStructure_AgriculturalFacility,87
665,Count_CivicStructure_EducationFacility,261
665,Count_CivicStructure_MedicalFacility,203
665,Count_CivicStructure_TransportOrAdminFacility,519
252,Count_CivicStructure_AgriculturalFacility,81
252,Count_CivicStructure_EducationFacility,101
252,Count_CivicStructure_MedicalFacility,61
252,Count_CivicStructure_TransportOrAdminFacility,140
253,Count_CivicStructure_AgriculturalFacility,86
253,Count_CivicStructure_EducationFacility,61
253,Count_CivicStructure_MedicalFacility,38
253,Count_CivicStructure_TransportOrAdminFacility,184
254,Count_CivicStructure_AgriculturalFacility,137
254,Count_CivicStructure_EducationFacility,257
254,Count_CivicStructure_MedicalFacility,51
254,Count_CivicStructure_TransportOrAdminFacility,197
255,Count_CivicStructure_AgriculturalFacility,165
255,Count_CivicStructure_EducationFacility,227
255,Count_CivicStructure_MedicalFacility,59
255,Count_CivicStructure_TransportOrAdminFacility,243
256,Count_CivicStructure_AgriculturalFacility,199
256,Count_CivicStructure_EducationFacility,168
256,Count_CivicStructure_MedicalFacility,63
256,Count_CivicStructure_TransportOrAdminFacility,252
257,Count_CivicStructure_AgriculturalFacility,84
257,Count_CivicStructure_EducationFacility,321
257,Count_CivicStructure_MedicalFacility,70
257,Count_CivicStructure_TransportOrAdminFacility,158
258,Count_CivicStructure_AgriculturalFacility,54
258,Count_CivicStructure_EducationFacility,46
258,Count_CivicStructure_MedicalFacility,29
258,Count_CivicStructure_TransportOrAdminFacility,97
259,Count_CivicStructure_AgriculturalFacility,190
259,Count_CivicStructure_EducationFacility,209
259,Count_CivicStructure_MedicalFacility,91
259,Count_CivicStructure_TransportOrAdminFacility,480
260,Count_CivicStructure_AgriculturalFacility,17
260,Count_CivicStructure_EducationFacility,83
260,Count_CivicStructure_MedicalFacility,49
260,Count_CivicStructure_TransportOrAdminFacility,52
273,Count_CivicStructure_AgriculturalFacility,18
273,Count_CivicStructure_EducationFacility,22
273,Count_CivicStructure_MedicalFacility,13
273,Count_CivicStructure_TransportOrAdminFacility,32
274,Count_CivicStructure_AgriculturalFacility,49
274,Count_CivicStructure_EducationFacility,220
274,Count_CivicStructure_MedicalFacility,58
274,Count_CivicStructure_TransportOrAdminFacility,309
275,Count_CivicStructure_AgriculturalFacility,20
275,Count_CivicStructure_EducationFacility,73
275,Count_CivicStructure_MedicalFacility,29
275,Count_CivicStructure_TransportOrAdminFacility,201
276,Count_CivicStructure_AgriculturalFacility,38
276,Count_CivicStructure_EducationFacility,124
276,Count_CivicStructure_MedicalFacility,23
276,Count_CivicStructure_TransportOrAdminFacility,377
277,Count_CivicStructure_AgriculturalFacility,26
277,Count_CivicStructure_EducationFacility,39
277,Count_CivicStructure_MedicalFacility,15
277,Count_CivicStructure_TransportOrAdminFacility,12
278,Count_CivicStructure_AgriculturalFacility,179
278,Count_CivicStructure_EducationFacility,182
278,Count_CivicStructure_MedicalFacility,45
278,Count_CivicStructure_TransportOrAdminFacility,54
279,Count_CivicStructure_AgriculturalFacility,42
279,Count_CivicStructure_EducationFacility,100
279,Count_CivicStructure_MedicalFacility,24
279,Count_CivicStructure_TransportOrAdminFacility,208
656,Count_CivicStructure_AgriculturalFacility,14
656,Count_CivicStructure_EducationFacility,43
656,Count_CivicStructure_MedicalFacility,29
656,Count_CivicStructure_TransportOrAdminFacility,41
657,Count_CivicStructure_AgriculturalFacility,4
657,Count_CivicStructure_EducationFacility,17
657,Count_CivicStructure_MedicalFacility,8
657,Count_CivicStructure_TransportOrAdminFacility,33
658,Count_CivicStructure_AgriculturalFacility,15
658,Count_CivicStructure_EducationFacility,28
658,Count_CivicStructure_MedicalFacility,9
658,Count_CivicStructure_TransportOrAdminFacility,35
663,Count_CivicStructure_AgriculturalFacility,35
663,Count_CivicStructure_EducationFacility,36
663,Count_CivicStructure_MedicalFacility,12
663,Count_CivicStructure_TransportOrAdminFacility,14
261,Count_CivicStructure_AgriculturalFacility,60
261,Count_CivicStructure_EducationFacility,63
261,Count_CivicStructure_MedicalFacility,13
261,Count_CivicStructure_TransportOrAdminFacility,104
262,Count_CivicStructure_AgriculturalFacility,39
262,Count_CivicStructure_EducationFacility,69
262,Count_CivicStructure_MedicalFacility,22
262,Count_CivicStructure_TransportOrAdminFacility,51
263,Count_CivicStructure_AgriculturalFacility,19
263,Count_CivicStructure_EducationFacility,11
263,Count_CivicStructure_MedicalFacility,6
263,Count_CivicStructure_TransportOrAdminFacility,33
264,Count_CivicStructure_AgriculturalFacility,21
264,Count_CivicStructure_EducationFacility,100
264,Count_CivicStructure_MedicalFacility,12
264,Count_CivicStructure_TransportOrAdminFacility,89
265,Count_CivicStructure_AgriculturalFacility,35
265,Count_CivicStructure_EducationFacility,72
265,Count_CivicStructure_MedicalFacility,12
265,Count_CivicStructure_TransportOrAdminFacility,108
266,Count_CivicStructure_AgriculturalFacility,49
266,Count_CivicStructure_EducationFacility,48
266,Count_CivicStructure_MedicalFacility,9
266,Count_CivicStructure_TransportOrAdminFacility,81
267,Count_CivicStructure_AgriculturalFacility,101
267,Count_CivicStructure_EducationFacility,48
267,Count_CivicStructure_MedicalFacility,6
267,Count_CivicStructure_TransportOrAdminFacility,91
268,Count_CivicStructure_AgriculturalFacility,22
268,Count_CivicStructure_EducationFacility,29
268,Count_CivicStructure_MedicalFacility,6
268,Count_CivicStructure_TransportOrAdminFacility,58
244,Count_CivicStructure_AgriculturalFacility,63
244,Count_CivicStructure_EducationFacility,126
244,Count_CivicStructure_MedicalFacility,15
244,Count_CivicStructure_TransportOrAdminFacility,181
245,Count_CivicStructure_AgriculturalFacility,26
245,Count_CivicStructure_EducationFacility,73
245,Count_CivicStructure_MedicalFacility,36
245,Count_CivicStructure_TransportOrAdminFacility,96
246,Count_CivicStructure_AgriculturalFacility,19
246,Count_CivicStructure_EducationFacility,74
246,Count_CivicStructure_MedicalFacility,34
246,Count_CivicStructure_TransportOrAdminFacility,113
247,Count_CivicStructure_AgriculturalFacility,30
247,Count_CivicStructure_EducationFacility,36
247,Count_CivicStructure_MedicalFacility,21
247,Count_CivicStructure_TransportOrAdminFacility,45
248,Count_CivicStructure_AgriculturalFacility,128
248,Count_CivicStructure_EducationFacility,63
248,Count_CivicStructure_MedicalFacility,40
248,Count_CivicStructure_TransportOrAdminFacility,112
249,Count_CivicStructure_AgriculturalFacility,28
249,Count_CivicStructure_EducationFacility,39
249,Count_CivicStructure_MedicalFacility,21
249,Count_CivicStructure_TransportOrAdminFacility,60
250,Count_CivicStructure_AgriculturalFacility,30
250,Count_CivicStructure_EducationFacility,40
250,Count_CivicStructure_MedicalFacility,16
250,Count_CivicStructure_TransportOrAdminFacility,50
251,Count_CivicStructure_AgriculturalFacility,73
251,Count_CivicStructure_EducationFacility,58
251,Count_CivicStructure_MedicalFacility,41
251,Count_CivicStructure_TransportOrAdminFacility,149
613,Count_CivicStructure_AgriculturalFacility,3
613,Count_CivicStructure_EducationFacility,35
613,Count_CivicStructure_MedicalFacility,10
613,Count_CivicStructure_TransportOrAdminFacility,21
614,Count_CivicStructure_AgriculturalFacility,15
614,Count_CivicStructure_EducationFacility,32
614,Count_CivicStructure_MedicalFacility,7
614,Count_CivicStructure_TransportOrAdminFacility,30
615,Count_CivicStructure_AgriculturalFacility,8
615,Count_CivicStructure_EducationFacility,21
615,Count_CivicStructure_MedicalFacility,6
615,Count_CivicStructure_TransportOrAdminFacility,32
344,Count_CivicStructure_AgriculturalFacility,412
344,Count_CivicStructure_EducationFacility,277
344,Count_CivicStructure_MedicalFacility,75
344,Count_CivicStructure_TransportOrAdminFacility,531
345,Count_CivicStructure_AgriculturalFacility,728
345,Count_CivicStructure_EducationFacility,412
345,Count_CivicStructure_MedicalFacility,95
345,Count_CivicStructure_TransportOrAdminFacility,659
346,Count_CivicStructure_AgriculturalFacility,404
346,Count_CivicStructure_EducationFacility,562
346,Count_CivicStructure_MedicalFacility,133
346,Count_CivicStructure_TransportOrAdminFacility,584
347,Count_CivicStructure_AgriculturalFacility,278
347,Count_CivicStructure_EducationFacility,355
347,Count_CivicStructure_MedicalFacility,135
347,Count_CivicStructure_TransportOrAdminFacility,661
348,Count_CivicStructure_AgriculturalFacility,131
348,Count_CivicStructure_EducationFacility,312
348,Count_CivicStructure_MedicalFacility,113
348,Count_CivicStructure_TransportOrAdminFacility,308
349,Count_CivicStructure_AgriculturalFacility,63
349,Count_CivicStructure_EducationFacility,88
349,Count_CivicStructure_MedicalFacility,35
349,Count_CivicStructure_TransportOrAdminFacility,128
350,Count_CivicStructure_AgriculturalFacility,435
350,Count_CivicStructure_EducationFacility,487
350,Count_CivicStructure_MedicalFacility,189
350,Count_CivicStructure_TransportOrAdminFacility,675
351,Count_CivicStructure_AgriculturalFacility,375
351,Count_CivicStructure_EducationFacility,90
351,Count_CivicStructure_MedicalFacility,15
351,Count_CivicStructure_TransportOrAdminFacility,314
352,Count_CivicStructure_AgriculturalFacility,190
352,Count_CivicStructure_EducationFacility,297
352,Count_CivicStructure_MedicalFacility,84
352,Count_CivicStructure_TransportOrAdminFacility,340
353,Count_CivicStructure_AgriculturalFacility,113
353,Count_CivicStructure_EducationFacility,251
353,Count_CivicStructure_MedicalFacility,49
353,Count_CivicStructure_TransportOrAdminFacility,223
354,Count_CivicStructure_AgriculturalFacility,339
354,Count_CivicStructure_EducationFacility,637
354,Count_CivicStructure_MedicalFacility,209
354,Count_CivicStructure_TransportOrAdminFacility,841
355,Count_CivicStructure_AgriculturalFacility,169
355,Count_CivicStructure_EducationFacility,303
355,Count_CivicStructure_MedicalFacility,74
355,Count_CivicStructure_TransportOrAdminFacility,418
356,Count_CivicStructure_AgriculturalFacility,156
356,Count_CivicStructure_EducationFacility,455
356,Count_CivicStructure_MedicalFacility,124
356,Count_CivicStructure_TransportOrAdminFacility,564
357,Count_CivicStructure_AgriculturalFacility,96
357,Count_CivicStructure_EducationFacility,111
357,Count_CivicStructure_MedicalFacility,36
357,Count_CivicStructure_TransportOrAdminFacility,197
358,Count_CivicStructure_AgriculturalFacility,238
358,Count_CivicStructure_EducationFacility,332
358,Count_CivicStructure_MedicalFacility,116
358,Count_CivicStructure_TransportOrAdminFacility,378
359,Count_CivicStructure_AgriculturalFacility,178
359,Count_CivicStructure_EducationFacility,202
359,Count_CivicStructure_MedicalFacility,83
359,Count_CivicStructure_TransportOrAdminFacility,247
360,Count_CivicStructure_AgriculturalFacility,140
360,Count_CivicStructure_EducationFacility,351
360,Count_CivicStructure_MedicalFacility,91
360,Count_CivicStructure_TransportOrAdminFacility,361
361,Count_CivicStructure_AgriculturalFacility,256
361,Count_CivicStructure_EducationFacility,428
361,Count_CivicStructure_MedicalFacility,145
361,Count_CivicStructure_TransportOrAdminFacility,551
362,Count_CivicStructure_AgriculturalFacility,93
362,Count_CivicStructure_EducationFacility,265
362,Count_CivicStructure_MedicalFacility,90
362,Count_CivicStructure_TransportOrAdminFacility,342
363,Count_CivicStructure_AgriculturalFacility,145
363,Count_CivicStructure_EducationFacility,268
363,Count_CivicStructure_MedicalFacility,126
363,Count_CivicStructure_TransportOrAdminFacility,412
364,Count_CivicStructure_AgriculturalFacility,134
364,Count_CivicStructure_EducationFacility,138
364,Count_CivicStructure_MedicalFacility,61
364,Count_CivicStructure_TransportOrAdminFacility,193
365,Count_CivicStructure_AgriculturalFacility,457
365,Count_CivicStructure_EducationFacility,677
365,Count_CivicStructure_MedicalFacility,196
365,Count_CivicStructure_TransportOrAdminFacility,906
366,Count_CivicStructure_AgriculturalFacility,229
366,Count_CivicStructure_EducationFacility,249
366,Count_CivicStructure_MedicalFacility,93
366,Count_CivicStructure_TransportOrAdminFacility,317
367,Count_CivicStructure_AgriculturalFacility,211
367,Count_CivicStructure_EducationFacility,274
367,Count_CivicStructure_MedicalFacility,100
367,Count_CivicStructure_TransportOrAdminFacility,353
368,Count_CivicStructure_AgriculturalFacility,201
368,Count_CivicStructure_EducationFacility,167
368,Count_CivicStructure_MedicalFacility,39
368,Count_CivicStructure_TransportOrAdminFacility,216
369,Count_CivicStructure_AgriculturalFacility,106
369,Count_CivicStructure_EducationFacility,300
369,Count_CivicStructure_MedicalFacility,66
369,Count_CivicStructure_TransportOrAdminFacility,373
370,Count_CivicStructure_AgriculturalFacility,148
370,Count_CivicStructure_EducationFacility,225
370,Count_CivicStructure_MedicalFacility,107
370,Count_CivicStructure_TransportOrAdminFacility,382
371,Count_CivicStructure_AgriculturalFacility,449
371,Count_CivicStructure_EducationFacility,207
371,Count_CivicStructure_MedicalFacility,49
371,Count_CivicStructure_TransportOrAdminFacility,322
372,Count_CivicStructure_AgriculturalFacility,417
372,Count_CivicStructure_EducationFacility,160
372,Count_CivicStructure_MedicalFacility,71
372,Count_CivicStructure_TransportOrAdminFacility,261
373,Count_CivicStructure_AgriculturalFacility,330
373,Count_CivicStructure_EducationFacility,356
373,Count_CivicStructure_MedicalFacility,144
373,Count_CivicStructure_TransportOrAdminFacility,548
27,Count_CivicStructure_AgriculturalFacility,139
27,Count_CivicStructure_EducationFacility,366
27,Count_CivicStructure_MedicalFacility,342
27,Count_CivicStructure_TransportOrAdminFacility,744
28,Count_CivicStructure_AgriculturalFacility,282
28,Count_CivicStructure_EducationFacility,282
28,Count_CivicStructure_MedicalFacility,218
28,Count_CivicStructure_TransportOrAdminFacility,461
29,Count_CivicStructure_AgriculturalFacility,153
29,Count_CivicStructure_EducationFacility,260
29,Count_CivicStructure_MedicalFacility,128
29,Count_CivicStructure_TransportOrAdminFacility,219
30,Count_CivicStructure_AgriculturalFacility,244
30,Count_CivicStructure_EducationFacility,283
30,Count_CivicStructure_MedicalFacility,137
30,Count_CivicStructure_TransportOrAdminFacility,461
31,Count_CivicStructure_AgriculturalFacility,216
31,Count_CivicStructure_EducationFacility,145
31,Count_CivicStructure_MedicalFacility,122
31,Count_CivicStructure_TransportOrAdminFacility,680
32,Count_CivicStructure_AgriculturalFacility,131
32,Count_CivicStructure_EducationFacility,482
32,Count_CivicStructure_MedicalFacility,279
32,Count_CivicStructure_TransportOrAdminFacility,860
33,Count_CivicStructure_AgriculturalFacility,286
33,Count_CivicStructure_EducationFacility,330
33,Count_CivicStructure_MedicalFacility,264
33,Count_CivicStructure_TransportOrAdminFacility,1640
34,Count_CivicStructure_AgriculturalFacility,261
34,Count_CivicStructure_EducationFacility,327
34,Count_CivicStructure_MedicalFacility,317
34,Count_CivicStructure_TransportOrAdminFacility,1074
35,Count_CivicStructure_AgriculturalFacility,75
35,Count_CivicStructure_EducationFacility,178
35,Count_CivicStructure_MedicalFacility,127
35,Count_CivicStructure_TransportOrAdminFacility,572
36,Count_CivicStructure_AgriculturalFacility,484
36,Count_CivicStructure_EducationFacility,434
36,Count_CivicStructure_MedicalFacility,396
36,Count_CivicStructure_TransportOrAdminFacility,878
37,Count_CivicStructure_AgriculturalFacility,94
37,Count_CivicStructure_EducationFacility,137
37,Count_CivicStructure_MedicalFacility,204
37,Count_CivicStructure_TransportOrAdminFacility,296
38,Count_CivicStructure_AgriculturalFacility,354
38,Count_CivicStructure_EducationFacility,232
38,Count_CivicStructure_MedicalFacility,212
38,Count_CivicStructure_TransportOrAdminFacility,453
39,Count_CivicStructure_AgriculturalFacility,226
39,Count_CivicStructure_EducationFacility,183
39,Count_CivicStructure_MedicalFacility,169
39,Count_CivicStructure_TransportOrAdminFacility,333
40,Count_CivicStructure_AgriculturalFacility,68
40,Count_CivicStructure_EducationFacility,169
40,Count_CivicStructure_MedicalFacility,125
40,Count_CivicStructure_TransportOrAdminFacility,568
41,Count_CivicStructure_AgriculturalFacility,386
41,Count_CivicStructure_EducationFacility,283
41,Count_CivicStructure_MedicalFacility,247
41,Count_CivicStructure_TransportOrAdminFacility,1039
42,Count_CivicStructure_AgriculturalFacility,204
42,Count_CivicStructure_EducationFacility,172
42,Count_CivicStructure_MedicalFacility,141
42,Count_CivicStructure_TransportOrAdminFacility,555
43,Count_CivicStructure_AgriculturalFacility,423
43,Count_CivicStructure_EducationFacility,344
43,Count_CivicStructure_MedicalFacility,319
43,Count_CivicStructure_TransportOrAdminFacility,794
605,Count_CivicStructure_AgriculturalFacility,182
605,Count_CivicStructure_EducationFacility,101
605,Count_CivicStructure_MedicalFacility,139
605,Count_CivicStructure_TransportOrAdminFacility,246
608,Count_CivicStructure_AgriculturalFacility,100
608,Count_CivicStructure_EducationFacility,137
608,Count_CivicStructure_MedicalFacility,71
608,Count_CivicStructure_TransportOrAdminFacility,224
609,Count_CivicStructure_AgriculturalFacility,89
609,Count_CivicStructure_EducationFacility,333
609,Count_CivicStructure_MedicalFacility,161
609,Count_CivicStructure_TransportOrAdminFacility,310
651,Count_CivicStructure_AgriculturalFacility,175
651,Count_CivicStructure_EducationFacility,298
651,Count_CivicStructure_MedicalFacility,190
651,Count_CivicStructure_TransportOrAdminFacility,803
662,Count_CivicStructure_AgriculturalFacility,32
662,Count_CivicStructure_EducationFacility,120
662,Count_CivicStructure_MedicalFacility,92
662,Count_CivicStructure_TransportOrAdminFacility,474
86,Count_CivicStructure_AgriculturalFacility,126
86,Count_CivicStructure_EducationFacility,428
86,Count_CivicStructure_MedicalFacility,169
86,Count_CivicStructure_TransportOrAdminFacility,512
87,Count_CivicStructure_AgriculturalFacility,249
87,Count_CivicStructure_EducationFacility,738
87,Count_CivicStructure_MedicalFacility,350
87,Count_CivicStructure_TransportOrAdminFacility,657
88,Count_CivicStructure_AgriculturalFacility,155
88,Count_CivicStructure_EducationFacility,529
88,Count_CivicStructure_MedicalFacility,226
88,Count_CivicStructure_TransportOrAdminFacility,408
89,Count_CivicStructure_AgriculturalFacility,211
89,Count_CivicStructure_EducationFacility,312
89,Count_CivicStructure_MedicalFacility,131
89,Count_CivicStructure_TransportOrAdminFacility,283
90,Count_CivicStructure_AgriculturalFacility,86
90,Count_CivicStructure_EducationFacility,540
90,Count_CivicStructure_MedicalFacility,210
90,Count_CivicStructure_TransportOrAdminFacility,693
91,Count_CivicStructure_AgriculturalFacility,192
91,Count_CivicStructure_EducationFacility,472
91,Count_CivicStructure_MedicalFacility,244
91,Count_CivicStructure_TransportOrAdminFacility,509
92,Count_CivicStructure_AgriculturalFacility,69
92,Count_CivicStructure_EducationFacility,467
92,Count_CivicStructure_MedicalFacility,215
92,Count_CivicStructure_TransportOrAdminFacility,557
93,Count_CivicStructure_AgriculturalFacility,106
93,Count_CivicStructure_EducationFacility,447
93,Count_CivicStructure_MedicalFacility,240
93,Count_CivicStructure_TransportOrAdminFacility,767
94,Count_CivicStructure_AgriculturalFacility,155
94,Count_CivicStructure_EducationFacility,235
94,Count_CivicStructure_MedicalFacility,88
94,Count_CivicStructure_TransportOrAdminFacility,266
95,Count_CivicStructure_AgriculturalFacility,162
95,Count_CivicStructure_EducationFacility,344
95,Count_CivicStructure_MedicalFacility,162
95,Count_CivicStructure_TransportOrAdminFacility,436
96,Count_CivicStructure_AgriculturalFacility,41
96,Count_CivicStructure_EducationFacility,438
96,Count_CivicStructure_MedicalFacility,180
96,Count_CivicStructure_TransportOrAdminFacility,431
97,Count_CivicStructure_AgriculturalFacility,23
97,Count_CivicStructure_EducationFacility,389
97,Count_CivicStructure_MedicalFacility,176
97,Count_CivicStructure_TransportOrAdminFacility,413
98,Count_CivicStructure_AgriculturalFacility,11
98,Count_CivicStructure_EducationFacility,188
98,Count_CivicStructure_MedicalFacility,126
98,Count_CivicStructure_TransportOrAdminFacility,231
99,Count_CivicStructure_AgriculturalFacility,54
99,Count_CivicStructure_EducationFacility,373
99,Count_CivicStructure_MedicalFacility,192
99,Count_CivicStructure_TransportOrAdminFacility,438
100,Count_CivicStructure_AgriculturalFacility,70
100,Count_CivicStructure_EducationFacility,453
100,Count_CivicStructure_MedicalFacility,137
100,Count_CivicStructure_TransportOrAdminFacility,553
101,Count_CivicStructure_AgriculturalFacility,24
101,Count_CivicStructure_EducationFacility,318
101,Count_CivicStructure_MedicalFacility,199
101,Count_CivicStructure_TransportOrAdminFacility,381
102,Count_CivicStructure_AgriculturalFacility,297
102,Count_CivicStructure_EducationFacility,893
102,Count_CivicStructure_MedicalFacility,524
102,Count_CivicStructure_TransportOrAdminFacility,923
103,Count_CivicStructure_AgriculturalFacility,11
103,Count_CivicStructure_EducationFacility,178
103,Count_CivicStructure_MedicalFacility,103
