SV,time,geo,observation
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,IS,1.3 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,IS,1.4 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,IS,0.3 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,IS,0.4 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,IS,0.3 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,IS,1.0 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,IS,0.7 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,IS,0.8 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,IS,1.0 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,IS,0.8 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,IS,0.9 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,NO,1.5 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,NO,1.6 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,NO,2.6 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,NO,1.8 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,NO,2.2 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,NO,3.2 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,NO,1.4 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,NO,2.4 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,NO,2.5 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,NO,1.5 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,NO,2.0 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,UK,11.4 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,UK,9.7 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,UK,12.8 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,UK,12.8 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,UK,12.8 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,UK,15.9 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,UK,11.7 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,UK,13.9 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,UK,12.8 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,UK,12.1 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,UK,12.5 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Male,2014,TR,1.7 
Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentLessThanPrimaryEducationOrPrimaryEducationOrLowerSecondaryEducation_Total,2014,TR,0.9 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Female,2014,TR,0.5 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Male,2014,TR,2.1 
Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentUpperSecondaryEducationOrPostSecondaryNonTertiaryEducation_Total,2014,TR,1.4 
Count_Person_EducationalAttainmentTertiaryEducation_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Female,2014,TR,1.0 
Count_Person_EducationalAttainmentTertiaryEducation_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Male,2014,TR,1.6 
Count_Person_EducationalAttainmentTertiaryEducation_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_EducationalAttainmentTertiaryEducation_Total,2014,TR,1.4 
Count_Person_Total_Female_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Female,2014,TR,0.2 
Count_Person_Total_Male_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Male,2014,TR,1.7 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,TR,1.0 
