SV,time,geo,observation
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,SE,2.8 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,SE,2.0 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,SE,2.4 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,IS,1.7 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,IS,1.1 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,IS,0.7 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,IS,1.2 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,IS,0.9 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,IS,1.2 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,IS,0.3 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,IS,0.8 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,IS,2.0 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,IS,0.2 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,IS,1.1 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,IS,0.5 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,IS,0.4 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,IS,0.4 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,IS,1.0 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,IS,0.8 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,IS,0.9 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,NO,2.1 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,NO,2.3 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,NO,1.9 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,NO,1.0 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,NO,1.4 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,NO,2.3 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,NO,0.7 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,NO,1.5 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,NO,2.8 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,NO,1.5 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,NO,2.1 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,NO,2.9 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,NO,2.2 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,NO,2.5 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,NO,2.5 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,NO,1.5 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,NO,2.0 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,UK,9.2 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,UK,9.0 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,UK,7.9 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,UK,9.4 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,UK,8.5 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,UK,11.1 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,UK,10.8 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,UK,11.0 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,UK,14.7 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,UK,12.1 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,UK,13.4 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,UK,21.6 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,UK,16.2 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,UK,18.7 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,UK,12.8 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,UK,12.1 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,UK,12.5 
Count_Person_Male_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile0To20,2014,TR,1.1 
Count_Person_Total_Percentile0To20_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile0To20,2014,TR,0.6 
Count_Person_Female_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile20To40,2014,TR,0.1 
Count_Person_Male_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile20To40,2014,TR,1.5 
Count_Person_Total_Percentile20To40_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile20To40,2014,TR,0.8 
Count_Person_Female_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile40To60,2014,TR,0.3 
Count_Person_Male_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile40To60,2014,TR,2.4 
Count_Person_Total_Percentile40To60_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile40To60,2014,TR,1.3 
Count_Person_Female_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile60To80,2014,TR,0.2 
Count_Person_Male_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile60To80,2014,TR,1.7 
Count_Person_Total_Percentile60To80_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile60To80,2014,TR,1.0 
Count_Person_Female_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Percentile80To100,2014,TR,0.6 
Count_Person_Male_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Percentile80To100,2014,TR,2.3 
Count_Person_Total_Percentile80To100_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Percentile80To100,2014,TR,1.5 
Count_Person_Female_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Female_Total,2014,TR,0.2 
Count_Person_Male_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Male_Total,2014,TR,1.7 
Count_Person_Total_Total_HazardousAlcoholConsumption_AsAFractionOf_Count_Person_Total_Total,2014,TR,1.0 
