school_state_code,year,sv_name,observation
01509887_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.03
A9106996_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.67
01516125_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
A9701578_20,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.0
A0700371_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.0
A9901430_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
BB130554_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.17
A1904743_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.28
A1703789_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.33
A1503464_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.33
01162242_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.33
A0508344_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.07
A0509227_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.25
BB160877_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.33
A1301707_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.0
BB120462_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.0
00033331_4,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.11
AA000211_4,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.03
BB200428_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.7
A1990316_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
A0303252_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.35
A0790184_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.09
K9302626_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.67
A9703089_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.77
A9105007_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.12
A0503487_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.33
A9300645_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.83
00298412_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.07
A0792087_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.84
A0740154_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.21
01162253_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.23
A1903390_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.67
00852113_33,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.42
01433259_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.16
A0700986_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.67
BB161119_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.67
01433496_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.83
A1502774_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.14
A1903391_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
A1592130_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.71
A1302548_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,20.0
A1902026_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.33
BB201806_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.0
01199206_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.1
A9303599_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.15
00869648_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.62
00459631_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.82
A1901845_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.16
A1701382_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.0
K9303396_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.79
BB180634_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
A0110048_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.5
BB200380_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.0
A1503465_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.5
BB200483_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.5
A9705088_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,26.0
A1300947_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
00489305_20,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.93
A1102131_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.19
A9106400_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.49
A0106611_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.38
A1990762_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.18
A1303049_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.0
A1100761_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.89
A1703219_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.14
A1370797_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,20.0
BB080640_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,18.0
A9504459_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,0.61
BB200672_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.37
A1792041_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.82
01327182_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.83
A1792088_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,0.86
BB020261_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.39
A1902891_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
A9105260_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.62
A9903491_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.59
01065114_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
A9901879_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.5
A9100745_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.5
A9904530_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.42
A9105071_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.35
02069184_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.69
A1301966_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.0
A1701981_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.0
A1503031_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.86
A1501898_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.0
AA890390_20,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.86
AA001299_20,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.63
00490241_20,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.08
A1702816_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.71
00704685_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.67
AA000661_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.3
A1101048_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.59
00935861_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.97
AA001514_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.88
A1901410_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.65
A0702015_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.96
A0501355_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.06
A9703707_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.37
A1503833_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.64
01329281_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.71
AA890280_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.06
A0109431_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.8
A1500113_4,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.46
A0702415_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.43
A1503835_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.13
A1502617_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,22.94
A0101333_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.49
A9103301_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.42
A9103825_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.01
A9502162_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.9
A1904628_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.02
01645693_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,18.82
A1501475_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.53
A9101825_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.33
BB060099_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.67
02045254_35,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.75
A1903174_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.5
A1503466_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.0
K9501211_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.19
00701254_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.31
A1971483_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.25
AA001519_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.6
A0300716_9,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.75
A1700554_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.8
02041635_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.13
00249861_10,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.88
A9104477_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.01
A1702543_35,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.78
00604749_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.88
AA001520_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.41
K9300388_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.0
01434343_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.0
01611562_40,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.16
A9501400_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.5
02059835_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.23
00080858_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.44
A1702691_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.0
A9903266_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.0
A0700987_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.5
A0102749_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.83
00096245_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.5
A9102775_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.98
A1971484_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.79
BB942811_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.57
A9103005_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.01
A1503033_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.5
02040642_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.95
02044589_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.32
A1303772_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.0
00863191_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.78
00699855_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.64
00919329_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.16
00919599_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,18.32
A0903253_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.75
A0900663_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
00353566_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.2
A9103601_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.36
A9702050_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.87
01930909_30,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.8
A1701426_16,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.53
A1901614_16,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.0
A1501163_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.67
BB160766_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,26.32
BB120563_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,19.5
A0702383_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
A1903511_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.81
A1301708_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.83
A1901412_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.14
A1702908_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.8
A1901413_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.0
A1701261_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.57
A1170601_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.0
A1771278_28,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.67
A9502275_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,1.25
A1501647_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,0.57
A9501917_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.5
A1101558_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.6
X0935282_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.02
A9106056_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.5
02059518_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.11
A0110181_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.97
01464072_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.5
01013507_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.31
00032859_4,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.32
A9104264_33,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.69
00091236_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.67
02038098_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
A0105774_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.16
A9104111_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.61
02025078_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.4
00580996_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.64
A0109310_47,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
A1902059_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.25
A9302897_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.14
AA001524_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.78
A1302550_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.0
A1702367_32,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.47
A9503184_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.27
A1970618_11,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
A9503681_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.41
01653343_28,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.36
01263331_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.1
A0102756_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.12
A1903176_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.09
A9300707_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.73
A0901234_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.44
A0102757_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.31
00861332_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.94
A1901848_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.31
A9903417_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.94
A9501854_20,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.54
01199228_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.0
K9306425_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.57
A0303399_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.36
A9105661_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.6
A1500705_9,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.27
A0503694_54,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.0
01612191_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.25
K9305812_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
01422418_50,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.53
A9106997_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.61
00602774_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.31
00752196_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.82
A0301140_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.04
00932204_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.17
A1790555_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,20.52
A0103657_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.8
00928901_36,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.79
00258209_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.97
00002507_1,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.08
00603494_25,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.1
A9102072_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.87
01264798_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.0
A9300296_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.04
A9901307_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.3
A9701599_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,2.9
X1328481_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.51
A1370534_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.83
00265657_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.49
A9303900_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.29
A0503495_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.58
02059857_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.17
A9300414_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.98
A9504187_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.98
A1501696_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.85
A0100776_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.13
00298434_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.1
AA001532_5,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
A9303062_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.95
A9501653_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.22
A9104480_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.37
A1702817_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.33
A1101829_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,20.4
A1301410_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,3.0
02024562_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.88
02023092_15,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.39
01914818_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.98
01928037_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.71
A0500098_4,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.47
01010878_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.99
K9303626_33,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.82
A9703630_54,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.38
02061888_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.05
01899729_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.26
A9501567_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.02
A0901235_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.5
A0503610_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.49
AA890281_13,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.92
A9500841_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.52
A9500220_5,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.05
00080698_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.04
01197446_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.07
AA890557_33,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.7
X9106532_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.9
K9306124_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.49
A1904744_53,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.44
A9703177_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.65
A1303215_45,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.0
A1592138_38,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.31
01042629_38,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.04
01042731_38,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.58
01607793_38,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.91
00541924_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.18
A1301967_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.67
A1303503_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.0
00540578_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.4
01326032_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.91
01327025_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.33
01326983_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.8
01434354_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.43
A0302431_37,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.82
A0303153_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.37
A1702146_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.92
A1370535_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.48
01512288_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.21
01514922_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.89
02036374_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.17
00703546_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.48
01057544_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.24
01192007_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.74
00514537_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.15
00342146_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.79
02117935_33,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.16
00516352_21,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.51
A1701885_22,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.84
A0902103_32,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.86
02187437_5,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.67
K9303583_31,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.0
BB161518_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,20.0
A1902742_33,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.5
00703841_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.72
A1903514_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,18.86
A1301871_32,2019-20,Percent_Student_AsAFractionOf_Count_Student,22.0
00091258_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.84
A1771162_24,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.34
00811201_31,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.28
K9301359_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.73
A0902071_30,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.33
A9104224_31,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.81
A0301566_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.17
A1900815_6,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.0
K9303188_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.83
A1702147_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.96
A1702148_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.34
A1702149_27,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.11
A1592080_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.72
01432583_51,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.82
01927215_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.33
02038189_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.71
01931855_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.09
01548372_56,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.33
01283165_46,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.25
01513598_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.86
01512095_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.72
BB182820_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.02
00259734_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.18
01512608_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.7
01512619_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.61
00349505_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.45
A9700787_8,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.23
01511626_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.25
01511648_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.6
01511706_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.6
01326495_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,4.77
01326382_48,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.72
00641736_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.41
00641758_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.4
00641871_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,82.0
00642762_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,13.29
00642784_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.1
00642795_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.67
00642831_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,11.76
00642467_26,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.56
00754761_29,2019-20,Percent_Student_AsAFractionOf_Count_Student,9.19
00791781_30,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.68
00791792_30,2019-20,Percent_Student_AsAFractionOf_Count_Student,17.0
01161431_41,2019-20,Percent_Student_AsAFractionOf_Count_Student,25.37
00350361_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,14.47
00459165_19,2019-20,Percent_Student_AsAFractionOf_Count_Student,16.27
00424766_18,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.7
00351605_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.54
00350612_17,2019-20,Percent_Student_AsAFractionOf_Count_Student,19.2
01511808_55,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.86
01063208_39,2019-20,Percent_Student_AsAFractionOf_Count_Student,6.55
K9301865_15,2019-20,Percent_Student_AsAFractionOf_Count_Student,8.44
K9300086_4,2019-20,Percent_Student_AsAFractionOf_Count_Student,15.46
A9504227_49,2019-20,Percent_Student_AsAFractionOf_Count_Student,5.87
AA001547_12,2019-20,Percent_Student_AsAFractionOf_Count_Student,12.75
AA001551_42,2019-20,Percent_Student_AsAFractionOf_Count_Student,7.11
A9104481_34,2019-20,Percent_Student_AsAFractionOf_Count_Student,10.0
