id	name	sboTerm	symbol
ENSG00000140105	ENSG00000140105	SBO:0000243	WARS1
ENSG00000140199	ENSG00000140199	SBO:0000243	SLC12A6
ENSG00000140263	ENSG00000140263	SBO:0000243	SORD
ENSG00000140279	ENSG00000140279	SBO:0000243	DUOX2
ENSG00000140284	ENSG00000140284	SBO:0000243	SLC27A2
ENSG00000140287	ENSG00000140287	SBO:0000243	HDC
ENSG00000140297	ENSG00000140297	SBO:0000243	GCNT3
ENSG00000140367	ENSG00000140367	SBO:0000243	UBE2Q2
ENSG00000140374	ENSG00000140374	SBO:0000243	ETFA
ENSG00000140396	ENSG00000140396	SBO:0000243	NCOA2
ENSG00000140400	ENSG00000140400	SBO:0000243	MAN2C1
ENSG00000140443	ENSG00000140443	SBO:0000243	IGF1R
ENSG00000140455	ENSG00000140455	SBO:0000243	USP3
ENSG00000140459	ENSG00000140459	SBO:0000243	CYP11A1
ENSG00000140465	ENSG00000140465	SBO:0000243	CYP1A1
ENSG00000140474	ENSG00000140474	SBO:0000243	ULK3
ENSG00000140505	ENSG00000140505	SBO:0000243	CYP1A2
ENSG00000140519	ENSG00000140519	SBO:0000243	RHCG
ENSG00000140521	ENSG00000140521	SBO:0000243	POLG
ENSG00000140522	ENSG00000140522	SBO:0000243	RLBP1
ENSG00000140534	ENSG00000140534	SBO:0000243	TICRR
ENSG00000140538	ENSG00000140538	SBO:0000243	NTRK3
ENSG00000140598	ENSG00000140598	SBO:0000243	EFL1
ENSG00000140612	ENSG00000140612	SBO:0000243	SEC11A
ENSG00000140650	ENSG00000140650	SBO:0000243	PMM2
ENSG00000140675	ENSG00000140675	SBO:0000243	SLC5A2
ENSG00000140740	ENSG00000140740	SBO:0000243	UQCRC2
ENSG00000140795	ENSG00000140795	SBO:0000243	MYLK3
ENSG00000140835	ENSG00000140835	SBO:0000243	CHST4
ENSG00000140905	ENSG00000140905	SBO:0000243	GCSH
ENSG00000140990	ENSG00000140990	SBO:0000243	NDUFB10
ENSG00000140992	ENSG00000140992	SBO:0000243	PDPK1
ENSG00000141012	ENSG00000141012	SBO:0000243	GALNS
ENSG00000141027	ENSG00000141027	SBO:0000243	NCOR1
ENSG00000141096	ENSG00000141096	SBO:0000243	DPEP3
ENSG00000141179	ENSG00000141179	SBO:0000243	PCTP
ENSG00000141279	ENSG00000141279	SBO:0000243	NPEPPS
ENSG00000141298	ENSG00000141298	SBO:0000243	SSH2
ENSG00000141338	ENSG00000141338	SBO:0000243	ABCA8
ENSG00000141349	ENSG00000141349	SBO:0000243	G6PC3
ENSG00000141378	ENSG00000141378	SBO:0000243	PTRH2
ENSG00000141401	ENSG00000141401	SBO:0000243	IMPA2
ENSG00000141424	ENSG00000141424	SBO:0000243	SLC39A6
ENSG00000141429	ENSG00000141429	SBO:0000243	GALNT1
ENSG00000141446	ENSG00000141446	SBO:0000243	ESCO1
ENSG00000141458	ENSG00000141458	SBO:0000243	NPC1
ENSG00000141469	ENSG00000141469	SBO:0000243	SLC14A1
ENSG00000141485	ENSG00000141485	SBO:0000243	SLC13A5
ENSG00000141503	ENSG00000141503	SBO:0000243	MINK1
ENSG00000141504	ENSG00000141504	SBO:0000243	SAT2
ENSG00000141506	ENSG00000141506	SBO:0000243	PIK3R5
ENSG00000141526	ENSG00000141526	SBO:0000243	SLC16A3
ENSG00000141551	ENSG00000141551	SBO:0000243	CSNK1D
ENSG00000141552	ENSG00000141552	SBO:0000243	ANAPC11
ENSG00000141560	ENSG00000141560	SBO:0000243	FN3KRP
ENSG00000141639	ENSG00000141639	SBO:0000243	MAPK4
ENSG00000141698	ENSG00000141698	SBO:0000243	NT5C3B
ENSG00000141736	ENSG00000141736	SBO:0000243	ERBB2
ENSG00000141744	ENSG00000141744	SBO:0000243	PNMT
ENSG00000141756	ENSG00000141756	SBO:0000243	FKBP10
ENSG00000141873	ENSG00000141873	SBO:0000243	SLC39A3
ENSG00000141934	ENSG00000141934	SBO:0000243	PLPP2
ENSG00000141959	ENSG00000141959	SBO:0000243	PFKL
ENSG00000142046	ENSG00000142046	SBO:0000243	TMEM91
ENSG00000142082	ENSG00000142082	SBO:0000243	SIRT3
ENSG00000142102	ENSG00000142102	SBO:0000243	PGGHG
ENSG00000142149	ENSG00000142149	SBO:0000243	HUNK
ENSG00000142168	ENSG00000142168	SBO:0000243	SOD1
ENSG00000142182	ENSG00000142182	SBO:0000243	DNMT3L
ENSG00000142185	ENSG00000142185	SBO:0000243	TRPM2
ENSG00000142208	ENSG00000142208	SBO:0000243	AKT1
ENSG00000142230	ENSG00000142230	SBO:0000243	SAE1
ENSG00000142235	ENSG00000142235	SBO:0000243	LMTK3
ENSG00000142273	ENSG00000142273	SBO:0000243	CBLC
ENSG00000142319	ENSG00000142319	SBO:0000243	SLC6A3
ENSG00000142453	ENSG00000142453	SBO:0000243	CARM1
ENSG00000142494	ENSG00000142494	SBO:0000243	SLC47A1
ENSG00000142513	ENSG00000142513	SBO:0000243	ACP4
ENSG00000142583	ENSG00000142583	SBO:0000243	SLC2A5
ENSG00000142619	ENSG00000142619	SBO:0000243	PADI3
ENSG00000142623	ENSG00000142623	SBO:0000243	PADI1
ENSG00000142627	ENSG00000142627	SBO:0000243	EPHA2
ENSG00000142657	ENSG00000142657	SBO:0000243	PGD
ENSG00000142731	ENSG00000142731	SBO:0000243	PLK4
ENSG00000142733	ENSG00000142733	SBO:0000243	MAP3K6
ENSG00000142798	ENSG00000142798	SBO:0000243	HSPG2
ENSG00000142875	ENSG00000142875	SBO:0000243	PRKACB
ENSG00000142892	ENSG00000142892	SBO:0000243	PIGK
ENSG00000142920	ENSG00000142920	SBO:0000243	AZIN2
ENSG00000142949	ENSG00000142949	SBO:0000243	PTPRF
ENSG00000142973	ENSG00000142973	SBO:0000243	CYP4B1
ENSG00000143036	ENSG00000143036	SBO:0000243	SLC44A3
ENSG00000143149	ENSG00000143149	SBO:0000243	ALDH9A1
ENSG00000143153	ENSG00000143153	SBO:0000243	ATP1B1
ENSG00000143156	ENSG00000143156	SBO:0000243	NME7
ENSG00000143158	ENSG00000143158	SBO:0000243	MPC2
ENSG00000143179	ENSG00000143179	SBO:0000243	UCK2
ENSG00000143198	ENSG00000143198	SBO:0000243	MGST3
ENSG00000143199	ENSG00000143199	SBO:0000243	ADCY10
ENSG00000143207	ENSG00000143207	SBO:0000243	COP1
ENSG00000143224	ENSG00000143224	SBO:0000243	PPOX
ENSG00000143252	ENSG00000143252	SBO:0000243	SDHC
ENSG00000143258	ENSG00000143258	SBO:0000243	USP21
ENSG00000143278	ENSG00000143278	SBO:0000243	F13B
ENSG00000143315	ENSG00000143315	SBO:0000243	PIGM
ENSG00000143322	ENSG00000143322	SBO:0000243	ABL2
ENSG00000143344	ENSG00000143344	SBO:0000243	RGL1
ENSG00000143363	ENSG00000143363	SBO:0000243	PRUNE1
ENSG00000143379	ENSG00000143379	SBO:0000243	SETDB1
ENSG00000143387	ENSG00000143387	SBO:0000243	CTSK
ENSG00000143393	ENSG00000143393	SBO:0000243	PI4KB
ENSG00000143398	ENSG00000143398	SBO:0000243	PIP5K1A
ENSG00000143418	ENSG00000143418	SBO:0000243	CERS2
ENSG00000143479	ENSG00000143479	SBO:0000243	DYRK3
ENSG00000143499	ENSG00000143499	SBO:0000243	SMYD2
ENSG00000143507	ENSG00000143507	SBO:0000243	DUSP10
ENSG00000143515	ENSG00000143515	SBO:0000243	ATP8B2
ENSG00000143552	ENSG00000143552	SBO:0000243	NUP210L
ENSG00000143554	ENSG00000143554	SBO:0000243	SLC27A3
ENSG00000143570	ENSG00000143570	SBO:0000243	SLC39A1
ENSG00000143595	ENSG00000143595	SBO:0000243	AQP10
ENSG00000143627	ENSG00000143627	SBO:0000243	PKLR
ENSG00000143630	ENSG00000143630	SBO:0000243	HCN3
ENSG00000143641	ENSG00000143641	SBO:0000243	GALNT2
ENSG00000143653	ENSG00000143653	SBO:0000243	SCCPDH
ENSG00000143674	ENSG00000143674	SBO:0000243	MAP3K21
ENSG00000143727	ENSG00000143727	SBO:0000243	ACP1
ENSG00000143753	ENSG00000143753	SBO:0000243	DEGS1
ENSG00000143772	ENSG00000143772	SBO:0000243	ITPKB
ENSG00000143774	ENSG00000143774	SBO:0000243	GUK1
ENSG00000143776	ENSG00000143776	SBO:0000243	CDC42BPA
ENSG00000143797	ENSG00000143797	SBO:0000243	MBOAT2
ENSG00000143799	ENSG00000143799	SBO:0000243	PARP1
ENSG00000143811	ENSG00000143811	SBO:0000243	PYCR2
ENSG00000143815	ENSG00000143815	SBO:0000243	LBR
ENSG00000143819	ENSG00000143819	SBO:0000243	EPHX1
ENSG00000143845	ENSG00000143845	SBO:0000243	ETNK2
ENSG00000143851	ENSG00000143851	SBO:0000243	PTPN7
ENSG00000143870	ENSG00000143870	SBO:0000243	PDIA6
ENSG00000143882	ENSG00000143882	SBO:0000243	ATP6V1C2
ENSG00000143891	ENSG00000143891	SBO:0000243	GALM
ENSG00000143921	ENSG00000143921	SBO:0000243	ABCG8
ENSG00000143933	ENSG00000143933	SBO:0000243	CALM2
ENSG00000144035	ENSG00000144035	SBO:0000243	NAT8
ENSG00000144048	ENSG00000144048	SBO:0000243	DUSP11
ENSG00000144057	ENSG00000144057	SBO:0000243	ST6GAL2
ENSG00000144136	ENSG00000144136	SBO:0000243	SLC20A1
ENSG00000144182	ENSG00000144182	SBO:0000243	LIPT1
ENSG00000144231	ENSG00000144231	SBO:0000243	POLR2D
ENSG00000144278	ENSG00000144278	SBO:0000243	GALNT13
ENSG00000144290	ENSG00000144290	SBO:0000243	SLC4A10
ENSG00000144357	ENSG00000144357	SBO:0000243	UBR3
ENSG00000144362	ENSG00000144362	SBO:0000243	PHOSPHO2
ENSG00000144401	ENSG00000144401	SBO:0000243	METTL21A
ENSG00000144579	ENSG00000144579	SBO:0000243	CTDSP1
ENSG00000144583	ENSG00000144583	SBO:0000243	MARCHF4
ENSG00000144591	ENSG00000144591	SBO:0000243	GMPPA
ENSG00000144659	ENSG00000144659	SBO:0000243	SLC25A38
ENSG00000144677	ENSG00000144677	SBO:0000243	CTDSPL
ENSG00000144724	ENSG00000144724	SBO:0000243	PTPRG
ENSG00000144741	ENSG00000144741	SBO:0000243	SLC25A26
ENSG00000144744	ENSG00000144744	SBO:0000243	UBA3
ENSG00000144843	ENSG00000144843	SBO:0000243	ADPRH
ENSG00000144908	ENSG00000144908	SBO:0000243	ALDH1L1
ENSG00000145020	ENSG00000145020	SBO:0000243	AMT
ENSG00000145194	ENSG00000145194	SBO:0000243	ECE2
ENSG00000145214	ENSG00000145214	SBO:0000243	DGKQ
ENSG00000145217	ENSG00000145217	SBO:0000243	SLC26A1
ENSG00000145242	ENSG00000145242	SBO:0000243	EPHA5
ENSG00000145283	ENSG00000145283	SBO:0000243	SLC10A6
ENSG00000145284	ENSG00000145284	SBO:0000243	SCD5
ENSG00000145293	ENSG00000145293	SBO:0000243	ENOPH1
ENSG00000145321	ENSG00000145321	SBO:0000243	GC
ENSG00000145331	ENSG00000145331	SBO:0000243	TRMT10A
ENSG00000145337	ENSG00000145337	SBO:0000243	PYURF
ENSG00000145349	ENSG00000145349	SBO:0000243	CAMK2D
ENSG00000145384	ENSG00000145384	SBO:0000243	FABP2
ENSG00000145388	ENSG00000145388	SBO:0000243	METTL14
ENSG00000145391	ENSG00000145391	SBO:0000243	SETD7
ENSG00000145416	ENSG00000145416	SBO:0000243	MARCHF1
ENSG00000145439	ENSG00000145439	SBO:0000243	CBR4
ENSG00000145476	ENSG00000145476	SBO:0000243	CYP4V2
ENSG00000145494	ENSG00000145494	SBO:0000243	NDUFS6
ENSG00000145495	ENSG00000145495	SBO:0000243	MARCHF6
ENSG00000145545	ENSG00000145545	SBO:0000243	SRD5A1
ENSG00000145626	ENSG00000145626	SBO:0000243	UGT3A1
ENSG00000145632	ENSG00000145632	SBO:0000243	PLK2
ENSG00000145675	ENSG00000145675	SBO:0000243	PIK3R1
ENSG00000145692	ENSG00000145692	SBO:0000243	BHMT
ENSG00000145725	ENSG00000145725	SBO:0000243	PPIP5K2
ENSG00000145730	ENSG00000145730	SBO:0000243	PAM
ENSG00000145949	ENSG00000145949	SBO:0000243	MYLK4
ENSG00000146039	ENSG00000146039	SBO:0000243	SLC17A4
ENSG00000146066	ENSG00000146066	SBO:0000243	HIGD2A
ENSG00000146070	ENSG00000146070	SBO:0000243	PLA2G7
ENSG00000146072	ENSG00000146072	SBO:0000243	TNFRSF21
ENSG00000146085	ENSG00000146085	SBO:0000243	MMUT
ENSG00000146151	ENSG00000146151	SBO:0000243	HMGCLL1
ENSG00000146166	ENSG00000146166	SBO:0000243	LGSN
ENSG00000146233	ENSG00000146233	SBO:0000243	CYP39A1
ENSG00000146373	ENSG00000146373	SBO:0000243	RNF217
ENSG00000146411	ENSG00000146411	SBO:0000243	SLC2A12
ENSG00000146414	ENSG00000146414	SBO:0000243	SHPRH
ENSG00000146426	ENSG00000146426	SBO:0000243	TIAM2
ENSG00000146477	ENSG00000146477	SBO:0000243	SLC22A3
ENSG00000146587	ENSG00000146587	SBO:0000243	RBAK
ENSG00000146648	ENSG00000146648	SBO:0000243	EGFR
ENSG00000146701	ENSG00000146701	SBO:0000243	MDH2
ENSG00000146733	ENSG00000146733	SBO:0000243	PSPH
ENSG00000146834	ENSG00000146834	SBO:0000243	MEPCE
ENSG00000146872	ENSG00000146872	SBO:0000243	TLK2
ENSG00000146904	ENSG00000146904	SBO:0000243	EPHA1
ENSG00000147003	ENSG00000147003	SBO:0000243	CLTRN
ENSG00000147044	ENSG00000147044	SBO:0000243	CASK
ENSG00000147100	ENSG00000147100	SBO:0000243	SLC16A2
ENSG00000147119	ENSG00000147119	SBO:0000243	CHST7
ENSG00000147123	ENSG00000147123	SBO:0000243	NDUFB11
ENSG00000147133	ENSG00000147133	SBO:0000243	TAF1
ENSG00000147155	ENSG00000147155	SBO:0000243	EBP
ENSG00000147160	ENSG00000147160	SBO:0000243	AWAT2
ENSG00000147162	ENSG00000147162	SBO:0000243	OGT
ENSG00000147224	ENSG00000147224	SBO:0000243	PRPS1
ENSG00000147383	ENSG00000147383	SBO:0000243	NSDHL
ENSG00000147408	ENSG00000147408	SBO:0000243	CSGALNACT1
ENSG00000147416	ENSG00000147416	SBO:0000243	ATP6V1B2
ENSG00000147454	ENSG00000147454	SBO:0000243	SLC25A37
ENSG00000147465	ENSG00000147465	SBO:0000243	STAR
ENSG00000147471	ENSG00000147471	SBO:0000243	PLPBP
ENSG00000147485	ENSG00000147485	SBO:0000243	PXDNL
ENSG00000147535	ENSG00000147535	SBO:0000243	PLPP5
ENSG00000147548	ENSG00000147548	SBO:0000243	NSD3
ENSG00000147576	ENSG00000147576	SBO:0000243	ADHFE1
ENSG00000147606	ENSG00000147606	SBO:0000243	SLC26A7
ENSG00000147613	ENSG00000147613	SBO:0000243	PSKH2
ENSG00000147614	ENSG00000147614	SBO:0000243	ATP6V0D2
ENSG00000147647	ENSG00000147647	SBO:0000243	DPYS
ENSG00000147669	ENSG00000147669	SBO:0000243	POLR2K
ENSG00000147684	ENSG00000147684	SBO:0000243	NDUFB9
ENSG00000147804	ENSG00000147804	SBO:0000243	SLC39A4
ENSG00000147813	ENSG00000147813	SBO:0000243	NAPRT
ENSG00000147853	ENSG00000147853	SBO:0000243	AK3
ENSG00000147854	ENSG00000147854	SBO:0000243	UHRF2
ENSG00000147872	ENSG00000147872	SBO:0000243	PLIN2
ENSG00000148053	ENSG00000148053	SBO:0000243	NTRK2
ENSG00000148090	ENSG00000148090	SBO:0000243	AUH
ENSG00000148154	ENSG00000148154	SBO:0000243	UGCG
ENSG00000148218	ENSG00000148218	SBO:0000243	ALAD
ENSG00000148229	ENSG00000148229	SBO:0000243	POLE3
ENSG00000148288	ENSG00000148288	SBO:0000243	GBGT1
ENSG00000148334	ENSG00000148334	SBO:0000243	PTGES2
ENSG00000148344	ENSG00000148344	SBO:0000243	PTGES
ENSG00000148356	ENSG00000148356	SBO:0000243	LRSAM1
ENSG00000148377	ENSG00000148377	SBO:0000243	IDI2
ENSG00000148384	ENSG00000148384	SBO:0000243	INPP5E
ENSG00000148459	ENSG00000148459	SBO:0000243	PDSS1
ENSG00000148606	ENSG00000148606	SBO:0000243	POLR3A
ENSG00000148634	ENSG00000148634	SBO:0000243	HERC4
ENSG00000148660	ENSG00000148660	SBO:0000243	CAMK2G
ENSG00000148672	ENSG00000148672	SBO:0000243	GLUD1
ENSG00000148677	ENSG00000148677	SBO:0000243	ANKRD1
ENSG00000148795	ENSG00000148795	SBO:0000243	CYP17A1
ENSG00000148832	ENSG00000148832	SBO:0000243	PAOX
ENSG00000148834	ENSG00000148834	SBO:0000243	GSTO1
ENSG00000148942	ENSG00000148942	SBO:0000243	SLC5A12
ENSG00000149016	ENSG00000149016	SBO:0000243	TUT1
ENSG00000149084	ENSG00000149084	SBO:0000243	HSD17B12
ENSG00000149089	ENSG00000149089	SBO:0000243	APIP
ENSG00000149091	ENSG00000149091	SBO:0000243	DGKZ
ENSG00000149124	ENSG00000149124	SBO:0000243	GLYAT
ENSG00000149150	ENSG00000149150	SBO:0000243	SLC43A1
ENSG00000149177	ENSG00000149177	SBO:0000243	PTPRJ
ENSG00000149269	ENSG00000149269	SBO:0000243	PAK1
ENSG00000149311	ENSG00000149311	SBO:0000243	ATM
ENSG00000149313	ENSG00000149313	SBO:0000243	AASDHPPT
ENSG00000149380	ENSG00000149380	SBO:0000243	P4HA3
ENSG00000149435	ENSG00000149435	SBO:0000243	GGTLC1
ENSG00000149452	ENSG00000149452	SBO:0000243	SLC22A8
ENSG00000149476	ENSG00000149476	SBO:0000243	TKFC
ENSG00000149485	ENSG00000149485	SBO:0000243	FADS1
ENSG00000149527	ENSG00000149527	SBO:0000243	PLCH2
ENSG00000149541	ENSG00000149541	SBO:0000243	B3GAT3
ENSG00000149554	ENSG00000149554	SBO:0000243	CHEK1
ENSG00000149599	ENSG00000149599	SBO:0000243	DUSP15
ENSG00000149742	ENSG00000149742	SBO:0000243	SLC22A9
ENSG00000149782	ENSG00000149782	SBO:0000243	PLCB3
ENSG00000149809	ENSG00000149809	SBO:0000243	TM7SF2
ENSG00000149923	ENSG00000149923	SBO:0000243	PPP4C
ENSG00000149925	ENSG00000149925	SBO:0000243	ALDOA
ENSG00000149929	ENSG00000149929	SBO:0000243	HIRIP3
ENSG00000149930	ENSG00000149930	SBO:0000243	TAOK2
ENSG00000150456	ENSG00000150456	SBO:0000243	EEF1AKMT1
ENSG00000150457	ENSG00000150457	SBO:0000243	LATS2
ENSG00000150540	ENSG00000150540	SBO:0000243	HNMT
ENSG00000150656	ENSG00000150656	SBO:0000243	CNDP1
ENSG00000150712	ENSG00000150712	SBO:0000243	MTMR12
ENSG00000150768	ENSG00000150768	SBO:0000243	DLAT
ENSG00000150787	ENSG00000150787	SBO:0000243	PTS
ENSG00000150867	ENSG00000150867	SBO:0000243	PIP4K2A
ENSG00000151005	ENSG00000151005	SBO:0000243	TKTL2
ENSG00000151012	ENSG00000151012	SBO:0000243	SLC7A11
ENSG00000151092	ENSG00000151092	SBO:0000243	NGLY1
ENSG00000151093	ENSG00000151093	SBO:0000243	OXSM
ENSG00000151116	ENSG00000151116	SBO:0000243	UEVLD
ENSG00000151148	ENSG00000151148	SBO:0000243	UBE3B
ENSG00000151151	ENSG00000151151	SBO:0000243	IPMK
ENSG00000151224	ENSG00000151224	SBO:0000243	MAT1A
ENSG00000151229	ENSG00000151229	SBO:0000243	SLC2A13
ENSG00000151292	ENSG00000151292	SBO:0000243	CSNK1G3
ENSG00000151348	ENSG00000151348	SBO:0000243	EXT2
ENSG00000151360	ENSG00000151360	SBO:0000243	ALLC
ENSG00000151366	ENSG00000151366	SBO:0000243	NDUFC2
ENSG00000151376	ENSG00000151376	SBO:0000243	ME3
ENSG00000151414	ENSG00000151414	SBO:0000243	NEK7
ENSG00000151418	ENSG00000151418	SBO:0000243	ATP6V1G3
ENSG00000151422	ENSG00000151422	SBO:0000243	FER
ENSG00000151490	ENSG00000151490	SBO:0000243	PTPRO
ENSG00000151498	ENSG00000151498	SBO:0000243	ACAD8
ENSG00000151552	ENSG00000151552	SBO:0000243	QDPR
ENSG00000151576	ENSG00000151576	SBO:0000243	QTRT2
ENSG00000151611	ENSG00000151611	SBO:0000243	MMAA
ENSG00000151632	ENSG00000151632	SBO:0000243	AKR1C2
ENSG00000151665	ENSG00000151665	SBO:0000243	PIGF
ENSG00000151689	ENSG00000151689	SBO:0000243	INPP1
ENSG00000151692	ENSG00000151692	SBO:0000243	RNF144A
ENSG00000151726	ENSG00000151726	SBO:0000243	ACSL1
ENSG00000151729	ENSG00000151729	SBO:0000243	SLC25A4
ENSG00000151790	ENSG00000151790	SBO:0000243	TDO2
ENSG00000151883	ENSG00000151883	SBO:0000243	PARP8
ENSG00000152104	ENSG00000152104	SBO:0000243	PTPN14
ENSG00000152127	ENSG00000152127	SBO:0000243	MGAT5
ENSG00000152234	ENSG00000152234	SBO:0000243	ATP5F1A
ENSG00000152254	ENSG00000152254	SBO:0000243	G6PC2
ENSG00000152256	ENSG00000152256	SBO:0000243	PDK1
ENSG00000152270	ENSG00000152270	SBO:0000243	PDE3B
ENSG00000152332	ENSG00000152332	SBO:0000243	UHMK1
ENSG00000152402	ENSG00000152402	SBO:0000243	GUCY1A2
ENSG00000152455	ENSG00000152455	SBO:0000243	SUV39H2
ENSG00000152463	ENSG00000152463	SBO:0000243	OLAH
ENSG00000152465	ENSG00000152465	SBO:0000243	NMT2
ENSG00000152484	ENSG00000152484	SBO:0000243	USP12
ENSG00000152495	ENSG00000152495	SBO:0000243	CAMK4
ENSG00000152556	ENSG00000152556	SBO:0000243	PFKM
ENSG00000152620	ENSG00000152620	SBO:0000243	NADK2
ENSG00000152642	ENSG00000152642	SBO:0000243	GPD1L
ENSG00000152683	ENSG00000152683	SBO:0000243	SLC30A6
ENSG00000152779	ENSG00000152779	SBO:0000243	SLC16A12
ENSG00000152782	ENSG00000152782	SBO:0000243	PANK1
ENSG00000152894	ENSG00000152894	SBO:0000243	PTPRK
ENSG00000152904	ENSG00000152904	SBO:0000243	GGPS1
ENSG00000152952	ENSG00000152952	SBO:0000243	PLOD2
ENSG00000152953	ENSG00000152953	SBO:0000243	STK32B
ENSG00000153015	ENSG00000153015	SBO:0000243	CWC27
ENSG00000153086	ENSG00000153086	SBO:0000243	ACMSD
ENSG00000153201	ENSG00000153201	SBO:0000243	RANBP2
ENSG00000153207	ENSG00000153207	SBO:0000243	AHCTF1
ENSG00000153208	ENSG00000153208	SBO:0000243	MERTK
ENSG00000153233	ENSG00000153233	SBO:0000243	PTPRR
ENSG00000153291	ENSG00000153291	SBO:0000243	SLC25A27
ENSG00000153395	ENSG00000153395	SBO:0000243	LPCAT1
ENSG00000153574	ENSG00000153574	SBO:0000243	RPIA
ENSG00000153707	ENSG00000153707	SBO:0000243	PTPRD
ENSG00000153786	ENSG00000153786	SBO:0000243	ZDHHC7
ENSG00000153827	ENSG00000153827	SBO:0000243	TRIP12
ENSG00000153904	ENSG00000153904	SBO:0000243	DDAH1
ENSG00000153933	ENSG00000153933	SBO:0000243	DGKE
ENSG00000153936	ENSG00000153936	SBO:0000243	HS2ST1
ENSG00000153976	ENSG00000153976	SBO:0000243	HS3ST3A1
ENSG00000154025	ENSG00000154025	SBO:0000243	SLC5A10
ENSG00000154027	ENSG00000154027	SBO:0000243	AK5
ENSG00000154080	ENSG00000154080	SBO:0000243	CHST9
ENSG00000154227	ENSG00000154227	SBO:0000243	CERS3
ENSG00000154229	ENSG00000154229	SBO:0000243	PRKCA
ENSG00000154237	ENSG00000154237	SBO:0000243	LRRK1
ENSG00000154252	ENSG00000154252	SBO:0000243	GAL3ST2
ENSG00000154269	ENSG00000154269	SBO:0000243	ENPP3
ENSG00000154305	ENSG00000154305	SBO:0000243	MIA3
ENSG00000154310	ENSG00000154310	SBO:0000243	TNIK
ENSG00000154330	ENSG00000154330	SBO:0000243	PGM5
ENSG00000154370	ENSG00000154370	SBO:0000243	TRIM11
ENSG00000154415	ENSG00000154415	SBO:0000243	PPP1R3A
ENSG00000154447	ENSG00000154447	SBO:0000243	SH3RF1
ENSG00000154518	ENSG00000154518	SBO:0000243	ATP5MC3
ENSG00000154678	ENSG00000154678	SBO:0000243	PDE1C
ENSG00000154723	ENSG00000154723	SBO:0000243	ATP5PF
ENSG00000154822	ENSG00000154822	SBO:0000243	PLCL2
ENSG00000154914	ENSG00000154914	SBO:0000243	USP43
ENSG00000154928	ENSG00000154928	SBO:0000243	EPHB1
ENSG00000154930	ENSG00000154930	SBO:0000243	ACSS1
ENSG00000155016	ENSG00000155016	SBO:0000243	CYP2U1
ENSG00000155085	ENSG00000155085	SBO:0000243	AK9
ENSG00000155093	ENSG00000155093	SBO:0000243	PTPRN2
ENSG00000155097	ENSG00000155097	SBO:0000243	ATP6V1C1
ENSG00000155099	ENSG00000155099	SBO:0000243	PIP4P2
ENSG00000155111	ENSG00000155111	SBO:0000243	CDK19
ENSG00000155189	ENSG00000155189	SBO:0000243	AGPAT5
ENSG00000155252	ENSG00000155252	SBO:0000243	PI4K2A
ENSG00000155287	ENSG00000155287	SBO:0000243	SLC25A28
ENSG00000155313	ENSG00000155313	SBO:0000243	USP25
ENSG00000155368	ENSG00000155368	SBO:0000243	DBI
ENSG00000155380	ENSG00000155380	SBO:0000243	SLC16A1
ENSG00000155465	ENSG00000155465	SBO:0000243	SLC7A7
ENSG00000155561	ENSG00000155561	SBO:0000243	NUP205
ENSG00000155657	ENSG00000155657	SBO:0000243	TTN
ENSG00000155660	ENSG00000155660	SBO:0000243	PDIA4
ENSG00000155827	ENSG00000155827	SBO:0000243	RNF20
ENSG00000155850	ENSG00000155850	SBO:0000243	SLC26A2
ENSG00000155886	ENSG00000155886	SBO:0000243	SLC24A2
ENSG00000155893	ENSG00000155893	SBO:0000243	PXYLP1
ENSG00000155897	ENSG00000155897	SBO:0000243	ADCY8
ENSG00000156006	ENSG00000156006	SBO:0000243	NAT2
ENSG00000156096	ENSG00000156096	SBO:0000243	UGT2B4
ENSG00000156110	ENSG00000156110	SBO:0000243	ADK
ENSG00000156136	ENSG00000156136	SBO:0000243	DCK
ENSG00000156194	ENSG00000156194	SBO:0000243	PPEF2
ENSG00000156219	ENSG00000156219	SBO:0000243	ART3
ENSG00000156222	ENSG00000156222	SBO:0000243	SLC28A1
ENSG00000156239	ENSG00000156239	SBO:0000243	N6AMT1
ENSG00000156256	ENSG00000156256	SBO:0000243	USP16
ENSG00000156269	ENSG00000156269	SBO:0000243	NAA11
ENSG00000156345	ENSG00000156345	SBO:0000243	CDK20
ENSG00000156411	ENSG00000156411	SBO:0000243	ATP5MPL
ENSG00000156413	ENSG00000156413	SBO:0000243	FUT6
ENSG00000156463	ENSG00000156463	SBO:0000243	SH3RF2
ENSG00000156467	ENSG00000156467	SBO:0000243	UQCRB
ENSG00000156471	ENSG00000156471	SBO:0000243	PTDSS1
ENSG00000156475	ENSG00000156475	SBO:0000243	PPP2R2B
ENSG00000156508	ENSG00000156508	SBO:0000243	EEF1A1
ENSG00000156510	ENSG00000156510	SBO:0000243	HKDC1
ENSG00000156515	ENSG00000156515	SBO:0000243	HK1
ENSG00000156587	ENSG00000156587	SBO:0000243	UBE2L6
ENSG00000156599	ENSG00000156599	SBO:0000243	ZDHHC5
ENSG00000156650	ENSG00000156650	SBO:0000243	KAT6B
ENSG00000156689	ENSG00000156689	SBO:0000243	GLYATL2
ENSG00000156711	ENSG00000156711	SBO:0000243	MAPK13
ENSG00000156795	ENSG00000156795	SBO:0000243	NTAQ1
ENSG00000156873	ENSG00000156873	SBO:0000243	PHKG2
ENSG00000156885	ENSG00000156885	SBO:0000243	COX6A2
