observationDate,observationAbout,observationPeriod,variableMeasured,value,measurementMethod,column_name
2018,geoId/01,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,12742.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/21,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,7470.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/28,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,9749.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/47,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,14627.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,usc/WestSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,75572.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/05,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,7300.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/22,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,12043.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/40,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,8998.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/48,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,47231.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,usc/MountainDivision,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,39028.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/04,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,12870.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/08,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,8894.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/16,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,1134.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/30,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,1181.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/32,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,6475.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/35,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,5268.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/49,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,2895.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/56,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,311.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,usc/PacificDivision,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,100054.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/02,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,2247.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/06,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,79192.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/15,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,1495.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/41,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,5913.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/53,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,11207.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/60,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,13.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/69,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,34.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/66,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,261.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,geoId/72,P1Y,Count_MedicalConditionIncident_ConditionGonorrhea,557.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Gonorrhea
2018,country/USA,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,5573.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,usc/NewEnglandDivision,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,289.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/09,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,67.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/23,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,24.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/25,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,128.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/33,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,26.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/44,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,25.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/50,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,19.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,usc/MiddleAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,838.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/34,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,185.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/42,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,260.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,usc/EastNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,964.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/17,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,238.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/18,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,167.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/26,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,174.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/39,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,269.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/55,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,116.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,usc/WestNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,407.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/20,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,55.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/27,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,101.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/29,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,165.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/31,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,38.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/38,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,18.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/46,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,30.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,usc/SouthAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,1253.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/10,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,22.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/11,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,22.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/12,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,310.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/13,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,233.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/24,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,137.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/37,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,210.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/45,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,113.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/51,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,152.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/54,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,54.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,usc/EastSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,462.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/01,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,113.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/21,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,116.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/28,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,73.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/47,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,160.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,usc/WestSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,722.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/05,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,59.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/22,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,84.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/40,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,115.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/48,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,464.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,usc/MountainDivision,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,428.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/04,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,134.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/08,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,94.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/16,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,21.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/30,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,17.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/32,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,42.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/35,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,57.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/49,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,55.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/56,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,8.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,usc/PacificDivision,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,210.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/02,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,37.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/06,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,31.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/15,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,40.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/41,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,89.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/53,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,13.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/66,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,geoId/72,P1Y,Count_MedicalConditionIncident_ConditionHaemophilusInfluenzae_InvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;All ages;all serotypes
2018,country/USA,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,38.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,usc/NewEnglandDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/25,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/33,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/44,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,usc/MiddleAtlanticDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,11.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/42,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,6.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,usc/EastNorthCentralDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,13.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/17,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/18,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/26,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/39,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/55,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,usc/WestNorthCentralDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/31,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,usc/SouthAtlanticDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/37,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/54,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,usc/EastSouthCentralDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/21,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,usc/WestSouthCentralDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/40,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/48,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,usc/MountainDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/04,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/08,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/30,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,geoId/35,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_SerotypeB,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b
2018,country/USA,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_OtherSerogroups,222.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable
2018,usc/NewEnglandDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_OtherSerogroups,13.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable
2018,geoId/23,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_OtherSerogroups,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable
2018,geoId/25,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_OtherSerogroups,6.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable
2018,geoId/44,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_OtherSerogroups,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable
2018,geoId/50,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_OtherSerogroups,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable
2018,usc/MiddleAtlanticDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_OtherSerogroups,34.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable
2018,geoId/42,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_OtherSerogroups,13.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable
2018,usc/EastNorthCentralDivision,P1Y,Count_MedicalConditionIncident_5_LessYears_ConditionHaemophilusInfluenzae_InvasiveDisease_OtherSerogroups,45.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable
