Year,Column,StatVarID
2017,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks,dcid:Count_Person_WorkPerYear48To49Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks,dcid:MarginOfError_Count_Person_WorkPerYear48To49Week
2017,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks,dcid:Count_Person_WorkPerYear40To47Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks,dcid:MarginOfError_Count_Person_WorkPerYear40To47Week
2017,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks,dcid:Count_Person_WorkPerYear27To39Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks,dcid:MarginOfError_Count_Person_WorkPerYear27To39Week
2017,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks,dcid:Count_Person_WorkPerYear14To26Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks,dcid:MarginOfError_Count_Person_WorkPerYear14To26Week
2017,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks,dcid:Count_Person_WorkPerYear1To13Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks,dcid:MarginOfError_Count_Person_WorkPerYear1To13Week
2017,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Did not work,dcid:Count_Person_DidNotWork
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Did not work,dcid:MarginOfError_Count_Person_DidNotWork
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week,dcid:Count_Person_WorkPerWeek35OrMoreHour
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week,dcid:Count_Person_WorkPerWeek15To34Hour
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear50To52Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour_WorkPerYear50To52Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear48To49Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour_WorkPerYear48To49Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 to 47 weeks,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear40To47Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 to 47 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour_WorkPerYear40To47Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!27 to 39 weeks,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear27To39Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!27 to 39 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour_WorkPerYear27To39Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!14 to 26 weeks,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear14To26Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!14 to 26 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour_WorkPerYear14To26Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!1 to 13 weeks,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear1To13Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!1 to 13 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour_WorkPerYear1To13Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week,dcid:Count_Person_WorkPerWeek1To14Hour
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week,dcid:MarginOfError_Count_Person_WorkPerWeek1To14Hour
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks,dcid:Count_Person_WorkPerWeek1To14Hour_WorkPerYear50To52Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek1To14Hour_WorkPerYear50To52Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!48 to 49 weeks,dcid:Count_Person_WorkPerWeek1To14Hour_WorkPerYear48To49Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!48 to 49 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek1To14Hour_WorkPerYear48To49Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks,dcid:Count_Person_WorkPerWeek1To14Hour_WorkPerYear40To47Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek1To14Hour_WorkPerYear40To47Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks,dcid:Count_Person_WorkPerWeek1To14Hour_WorkPerYear27To39Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek1To14Hour_WorkPerYear27To39Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks,dcid:Count_Person_WorkPerWeek1To14Hour_WorkPerYear14To26Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek1To14Hour_WorkPerYear14To26Week
2017,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks,dcid:Count_Person_WorkPerWeek1To14Hour_WorkPerYear1To13Week
2017,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks,dcid:MarginOfError_Count_Person_WorkPerWeek1To14Hour_WorkPerYear1To13Week
2017,Estimate!!Total!!Population 16 to 64 years!!Mean usual hours worked for workers,dcid:Mean_UsualHoursWorked_Person_WorkedInThePast12Months
2017,Estimate!!Total!!Population 16 to 64 years!!Median age of workers 16 to 64 years,dcid:Median_Age_Person_WorkedInThePast12Months
2017,"Estimate!!Total!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round",dcid:Count_Person_FullTimeYearRoundWorker
2017,"Margin of Error!!Total MOE!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round",dcid:MarginOfError_Count_Person_FullTimeYearRoundWorker
2017,Estimate!!Male!!Population 16 to 64 years,dcid:Count_Person_16To64Years_Male
2017,Margin of Error!!Male MOE!!Population 16 to 64 years,dcid:MarginOfError_Count_Person_16To64Years_Male
2017,Estimate!!Male!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks,dcid:Count_Person_Male_WorkPerYear50To52Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerYear50To52Week
2017,Estimate!!Male!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks,dcid:Count_Person_Male_WorkPerYear48To49Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerYear48To49Week
2017,Estimate!!Male!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks,dcid:Count_Person_Male_WorkPerYear40To47Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerYear40To47Week
2017,Estimate!!Male!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks,dcid:Count_Person_Male_WorkPerYear27To39Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerYear27To39Week
2017,Estimate!!Male!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks,dcid:Count_Person_Male_WorkPerYear14To26Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerYear14To26Week
2017,Estimate!!Male!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks,dcid:Count_Person_Male_WorkPerYear1To13Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerYear1To13Week
2017,Estimate!!Male!!Population 16 to 64 years!!WEEKS WORKED!!Did not work,dcid:Count_Person_Male_DidNotWork
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!WEEKS WORKED!!Did not work,dcid:MarginOfError_Count_Person_Male_DidNotWork
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week,dcid:Count_Person_Male_WorkPerWeek15To34Hour
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear48To49Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear48To49Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 to 47 weeks,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear40To47Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!40 to 47 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear40To47Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!27 to 39 weeks,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear27To39Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!27 to 39 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear27To39Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!14 to 26 weeks,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear14To26Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!14 to 26 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear14To26Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!1 to 13 weeks,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear1To13Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!1 to 13 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear1To13Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week,dcid:Count_Person_Male_WorkPerWeek1To14Hour
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear50To52Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!50 to 52 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear50To52Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!48 to 49 weeks,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear48To49Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!48 to 49 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear48To49Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear40To47Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear40To47Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week
2017,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week
2017,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week
2017,Estimate!!Male!!Population 16 to 64 years!!Mean usual hours worked for workers,dcid:Mean_UsualHoursWorked_Person_Male_WorkedInThePast12Months
2017,Estimate!!Male!!Population 16 to 64 years!!Median age of workers 16 to 64 years,dcid:Median_Age_Person_Male_WorkedInThePast12Months
2017,"Estimate!!Male!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round",dcid:Count_Person_Male_FullTimeYearRoundWorker
2017,"Margin of Error!!Male MOE!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round",dcid:MarginOfError_Count_Person_Male_FullTimeYearRoundWorker
2017,Estimate!!Female!!Population 16 to 64 years,dcid:Count_Person_16To64Years_Female
2017,Margin of Error!!Female MOE!!Population 16 to 64 years,dcid:MarginOfError_Count_Person_16To64Years_Female
2017,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks,dcid:Count_Person_Female_WorkPerYear50To52Week
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks,dcid:MarginOfError_Count_Person_Female_WorkPerYear50To52Week
2017,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks,dcid:Count_Person_Female_WorkPerYear48To49Week
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks,dcid:MarginOfError_Count_Person_Female_WorkPerYear48To49Week
2017,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks,dcid:Count_Person_Female_WorkPerYear40To47Week
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks,dcid:MarginOfError_Count_Person_Female_WorkPerYear40To47Week
2017,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks,dcid:Count_Person_Female_WorkPerYear27To39Week
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks,dcid:MarginOfError_Count_Person_Female_WorkPerYear27To39Week
2017,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks,dcid:Count_Person_Female_WorkPerYear14To26Week
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks,dcid:MarginOfError_Count_Person_Female_WorkPerYear14To26Week
2017,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks,dcid:Count_Person_Female_WorkPerYear1To13Week
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks,dcid:MarginOfError_Count_Person_Female_WorkPerYear1To13Week
2017,Estimate!!Female!!Population 16 to 64 years!!WEEKS WORKED!!Did not work,dcid:Count_Person_Female_DidNotWork
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!WEEKS WORKED!!Did not work,dcid:MarginOfError_Count_Person_Female_DidNotWork
2017,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour
2017,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week
2017,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week
2017,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week
2017,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week
