Year,Place,StatVar,Quantity,Unit,Column
2018,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear40To47Week,176.0,,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!40 to 47 weeks
2018,country/USA,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,315217.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,geoId/01,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,3068.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,geoId/02,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,595.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,4289.0,,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,392.0,,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear27To39Week,130.0,,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,country/USA,dcid:Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear27To39Week,611162.0,,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,geoId/01,dcid:Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear27To39Week,7759.0,,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,geoId/02,dcid:Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear27To39Week,1587.0,,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear27To39Week,7257.0,,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear27To39Week,595.0,,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear27To39Week,292.0,,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!27 to 39 weeks
2018,country/USA,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,402979.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,geoId/01,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,4721.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,geoId/02,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,811.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,5439.0,,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,564.0,,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear14To26Week,179.0,,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,country/USA,dcid:Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear14To26Week,672884.0,,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,geoId/01,dcid:Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear14To26Week,8410.0,,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,geoId/02,dcid:Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear14To26Week,1307.0,,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear14To26Week,7812.0,,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear14To26Week,674.0,,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear14To26Week,207.0,,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!14 to 26 weeks
2018,country/USA,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,1020804.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,geoId/01,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,12875.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,geoId/02,dcid:Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,2495.0,,Estimate!!Male!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,11388.0,,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,829.0,,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek1To14Hour_WorkPerYear1To13Week,347.0,,Margin of Error!!Male MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,country/USA,dcid:Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear1To13Week,1449083.0,,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,geoId/01,dcid:Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear1To13Week,18490.0,,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,geoId/02,dcid:Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear1To13Week,3510.0,,Estimate!!Female!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear1To13Week,16748.0,,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear1To13Week,869.0,,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek1To14Hour_WorkPerYear1To13Week,407.0,,Margin of Error!!Female MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 1 to 14 hours per week!!1 to 13 weeks
2018,country/USA,dcid:Mean_UsualHoursWorked_Person_Male_WorkedInThePast12Months,41.2,Hour,Estimate!!Male!!Population 16 to 64 years!!Mean usual hours worked for workers
2018,geoId/01,dcid:Mean_UsualHoursWorked_Person_Male_WorkedInThePast12Months,41.5,Hour,Estimate!!Male!!Population 16 to 64 years!!Mean usual hours worked for workers
2018,geoId/02,dcid:Mean_UsualHoursWorked_Person_Male_WorkedInThePast12Months,45.2,Hour,Estimate!!Male!!Population 16 to 64 years!!Mean usual hours worked for workers
2018,country/USA,dcid:Mean_UsualHoursWorked_Person_Female_WorkedInThePast12Months,36.1,Hour,Estimate!!Female!!Population 16 to 64 years!!Mean usual hours worked for workers
2018,geoId/01,dcid:Mean_UsualHoursWorked_Person_Female_WorkedInThePast12Months,36.3,Hour,Estimate!!Female!!Population 16 to 64 years!!Mean usual hours worked for workers
2018,geoId/02,dcid:Mean_UsualHoursWorked_Person_Female_WorkedInThePast12Months,37.5,Hour,Estimate!!Female!!Population 16 to 64 years!!Mean usual hours worked for workers
2018,country/USA,dcid:Median_Age_Person_Male_WorkedInThePast12Months,39.8,Year,Estimate!!Male!!Population 16 to 64 years!!Median age of workers 16 to 64 years
2018,geoId/01,dcid:Median_Age_Person_Male_WorkedInThePast12Months,40.1,Year,Estimate!!Male!!Population 16 to 64 years!!Median age of workers 16 to 64 years
2018,geoId/02,dcid:Median_Age_Person_Male_WorkedInThePast12Months,37.9,Year,Estimate!!Male!!Population 16 to 64 years!!Median age of workers 16 to 64 years
2018,country/USA,dcid:Median_Age_Person_Female_WorkedInThePast12Months,39.9,Year,Estimate!!Female!!Population 16 to 64 years!!Median age of workers 16 to 64 years
2018,geoId/01,dcid:Median_Age_Person_Female_WorkedInThePast12Months,39.7,Year,Estimate!!Female!!Population 16 to 64 years!!Median age of workers 16 to 64 years
2018,geoId/02,dcid:Median_Age_Person_Female_WorkedInThePast12Months,38.8,Year,Estimate!!Female!!Population 16 to 64 years!!Median age of workers 16 to 64 years
2018,country/USA,dcid:Count_Person_Male_FullTimeYearRoundWorker,59682178.0,,"Estimate!!Male!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,geoId/01,dcid:Count_Person_Male_FullTimeYearRoundWorker,829791.0,,"Estimate!!Male!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,geoId/02,dcid:Count_Person_Male_FullTimeYearRoundWorker,140126.0,,"Estimate!!Male!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,country/USA,dcid:MarginOfError_Count_Person_Male_FullTimeYearRoundWorker,54479.0,,"Margin of Error!!Male MOE!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,geoId/01,dcid:MarginOfError_Count_Person_Male_FullTimeYearRoundWorker,4591.0,,"Margin of Error!!Male MOE!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,geoId/02,dcid:MarginOfError_Count_Person_Male_FullTimeYearRoundWorker,1899.0,,"Margin of Error!!Male MOE!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,country/USA,dcid:Count_Person_Female_FullTimeYearRoundWorker,44656000.0,,"Estimate!!Female!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,geoId/01,dcid:Count_Person_Female_FullTimeYearRoundWorker,640218.0,,"Estimate!!Female!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,geoId/02,dcid:Count_Person_Female_FullTimeYearRoundWorker,98908.0,,"Estimate!!Female!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,country/USA,dcid:MarginOfError_Count_Person_Female_FullTimeYearRoundWorker,33039.0,,"Margin of Error!!Female MOE!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,geoId/01,dcid:MarginOfError_Count_Person_Female_FullTimeYearRoundWorker,4342.0,,"Margin of Error!!Female MOE!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2018,geoId/02,dcid:MarginOfError_Count_Person_Female_FullTimeYearRoundWorker,1272.0,,"Margin of Error!!Female MOE!!Population 16 to 64 years!!Workers 16 to 64 years who worked full-time, year-round"
2017,country/USA,dcid:Count_Person_16To64Years,208065303.0,,Estimate!!Total!!Population 16 to 64 years
2017,geoId/01,dcid:Count_Person_16To64Years,3114104.0,,Estimate!!Total!!Population 16 to 64 years
2017,geoId/02,dcid:Count_Person_16To64Years,497113.0,,Estimate!!Total!!Population 16 to 64 years
2017,country/USA,dcid:MarginOfError_Count_Person_16To64Years,16220.0,,Margin of Error!!Total MOE!!Population 16 to 64 years
2017,geoId/01,dcid:MarginOfError_Count_Person_16To64Years,1690.0,,Margin of Error!!Total MOE!!Population 16 to 64 years
2017,geoId/02,dcid:MarginOfError_Count_Person_16To64Years,692.0,,Margin of Error!!Total MOE!!Population 16 to 64 years
2017,country/USA,dcid:Count_Person_WorkPerYear50To52Week,119001979.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2017,geoId/01,dcid:Count_Person_WorkPerYear50To52Week,1648497.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2017,geoId/02,dcid:Count_Person_WorkPerYear50To52Week,273347.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2017,country/USA,dcid:MarginOfError_Count_Person_WorkPerYear50To52Week,62550.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2017,geoId/01,dcid:MarginOfError_Count_Person_WorkPerYear50To52Week,6162.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2017,geoId/02,dcid:MarginOfError_Count_Person_WorkPerYear50To52Week,2160.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 50 to 52 weeks
2017,country/USA,dcid:Count_Person_WorkPerYear48To49Week,3142294.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2017,geoId/01,dcid:Count_Person_WorkPerYear48To49Week,38487.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2017,geoId/02,dcid:Count_Person_WorkPerYear48To49Week,8660.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2017,country/USA,dcid:MarginOfError_Count_Person_WorkPerYear48To49Week,21704.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2017,geoId/01,dcid:MarginOfError_Count_Person_WorkPerYear48To49Week,1431.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2017,geoId/02,dcid:MarginOfError_Count_Person_WorkPerYear48To49Week,582.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 48 to 49 weeks
2017,country/USA,dcid:Count_Person_WorkPerYear40To47Week,8792911.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2017,geoId/01,dcid:Count_Person_WorkPerYear40To47Week,104849.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2017,geoId/02,dcid:Count_Person_WorkPerYear40To47Week,25826.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2017,country/USA,dcid:MarginOfError_Count_Person_WorkPerYear40To47Week,57442.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2017,geoId/01,dcid:MarginOfError_Count_Person_WorkPerYear40To47Week,2376.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2017,geoId/02,dcid:MarginOfError_Count_Person_WorkPerYear40To47Week,1033.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 40 to 47 weeks
2017,country/USA,dcid:Count_Person_WorkPerYear27To39Week,9193693.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2017,geoId/01,dcid:Count_Person_WorkPerYear27To39Week,126305.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2017,geoId/02,dcid:Count_Person_WorkPerYear27To39Week,34707.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2017,country/USA,dcid:MarginOfError_Count_Person_WorkPerYear27To39Week,30827.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2017,geoId/01,dcid:MarginOfError_Count_Person_WorkPerYear27To39Week,2824.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2017,geoId/02,dcid:MarginOfError_Count_Person_WorkPerYear27To39Week,1060.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 27 to 39 weeks
2017,country/USA,dcid:Count_Person_WorkPerYear14To26Week,7552712.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2017,geoId/01,dcid:Count_Person_WorkPerYear14To26Week,106849.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2017,geoId/02,dcid:Count_Person_WorkPerYear14To26Week,29110.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2017,country/USA,dcid:MarginOfError_Count_Person_WorkPerYear14To26Week,21774.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2017,geoId/01,dcid:MarginOfError_Count_Person_WorkPerYear14To26Week,2541.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2017,geoId/02,dcid:MarginOfError_Count_Person_WorkPerYear14To26Week,1073.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 14 to 26 weeks
2017,country/USA,dcid:Count_Person_WorkPerYear1To13Week,10052935.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks
2017,geoId/01,dcid:Count_Person_WorkPerYear1To13Week,148524.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks
2017,geoId/02,dcid:Count_Person_WorkPerYear1To13Week,32421.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks
2017,country/USA,dcid:MarginOfError_Count_Person_WorkPerYear1To13Week,39162.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks
2017,geoId/01,dcid:MarginOfError_Count_Person_WorkPerYear1To13Week,2852.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks
2017,geoId/02,dcid:MarginOfError_Count_Person_WorkPerYear1To13Week,1309.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Worked 1 to 13 weeks
2017,country/USA,dcid:Count_Person_DidNotWork,50328779.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Did not work
2017,geoId/01,dcid:Count_Person_DidNotWork,940593.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Did not work
2017,geoId/02,dcid:Count_Person_DidNotWork,93042.0,,Estimate!!Total!!Population 16 to 64 years!!WEEKS WORKED!!Did not work
2017,country/USA,dcid:MarginOfError_Count_Person_DidNotWork,161732.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Did not work
2017,geoId/01,dcid:MarginOfError_Count_Person_DidNotWork,6657.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Did not work
2017,geoId/02,dcid:MarginOfError_Count_Person_DidNotWork,1830.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!WEEKS WORKED!!Did not work
2017,country/USA,dcid:Count_Person_WorkPerWeek35OrMoreHour,121215554.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week
2017,geoId/01,dcid:Count_Person_WorkPerWeek35OrMoreHour,1708684.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week
2017,geoId/02,dcid:Count_Person_WorkPerWeek35OrMoreHour,320700.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week
2017,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour,81042.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week
2017,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour,6617.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week
2017,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour,2062.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week
2017,country/USA,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week,102423433.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks
2017,geoId/01,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week,1448217.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks
2017,geoId/02,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week,240754.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks
2017,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week,68135.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks
2017,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week,6372.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks
2017,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear50To52Week,2148.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!50 to 52 weeks
2017,country/USA,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,2122425.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2017,geoId/01,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,26812.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2017,geoId/02,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,6528.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2017,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,14441.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2017,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,1246.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2017,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,512.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2017,country/USA,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,5328008.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2017,geoId/01,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,65411.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2017,geoId/02,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,18255.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2017,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,30530.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2017,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,1884.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2017,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,889.0,,Margin of Error!!Total MOE!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2017,country/USA,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,4532063.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2017,geoId/01,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,65525.0,,Estimate!!Total!!Population 16 to 64 years!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
