T24,Land,,,,,
398,Kazakhstan,2010,Arable land (thousand hectares),"28,684",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2010,Permanent crops (thousand hectares),116,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2010,Forest cover (thousand hectares),"3,082",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2010,Arable land (% of total land area),10.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2010,Permanent crops (% of total land area),0.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2010,Forest cover (% of total land area),1.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),26.20,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
398,Kazakhstan,2021,Land area (thousand hectares),"269,970",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2021,Arable land (thousand hectares),"29,670",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2021,Permanent crops (thousand hectares),132,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2021,Forest cover (thousand hectares),"3,484",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2021,Arable land (% of total land area),11.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2021,Permanent crops (% of total land area),0.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2021,Forest cover (% of total land area),1.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
398,Kazakhstan,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),28.55,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
398,Kazakhstan,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),28.55,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
404,Kenya,2005,Land area (thousand hectares),"56,914",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2005,Arable land (thousand hectares),"5,264",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2005,Permanent crops (thousand hectares),438,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2005,Forest cover (thousand hectares),"3,789",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2005,Arable land (% of total land area),9.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2005,Permanent crops (% of total land area),0.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2005,Forest cover (% of total land area),6.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),33.23,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
404,Kenya,2010,Land area (thousand hectares),"56,914",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2010,Arable land (thousand hectares),"5,500",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2010,Permanent crops (thousand hectares),510,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2010,Forest cover (thousand hectares),"3,616",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2010,Arable land (% of total land area),9.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2010,Permanent crops (% of total land area),0.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2010,Forest cover (% of total land area),6.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),34.43,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
404,Kenya,2021,Land area (thousand hectares),"56,914",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2021,Arable land (thousand hectares),"5,800",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2021,Permanent crops (thousand hectares),610,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2021,Forest cover (thousand hectares),"3,611",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2021,Arable land (% of total land area),10.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2021,Permanent crops (% of total land area),1.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2021,Forest cover (% of total land area),6.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
404,Kenya,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),34.58,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
404,Kenya,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),34.58,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
296,Kiribati,2005,Land area (thousand hectares),81,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2005,Arable land (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2005,Permanent crops (thousand hectares),32,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2005,Forest cover (thousand hectares),1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2005,Arable land (% of total land area),2.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2005,Permanent crops (% of total land area),39.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2005,Forest cover (% of total land area),1.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),0.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
296,Kiribati,2010,Land area (thousand hectares),81,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2010,Arable land (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2010,Permanent crops (thousand hectares),32,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2010,Forest cover (thousand hectares),1,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2010,Arable land (% of total land area),2.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2010,Permanent crops (% of total land area),39.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2010,Forest cover (% of total land area),1.5,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),40.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
296,Kiribati,2021,Land area (thousand hectares),81,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2021,Arable land (thousand hectares),2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2021,Permanent crops (thousand hectares),32,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2021,Forest cover (thousand hectares),1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2021,Arable land (% of total land area),2.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2021,Permanent crops (% of total land area),39.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2021,Forest cover (% of total land area),1.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
296,Kiribati,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),40.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
296,Kiribati,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),40.00,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
414,Kuwait,2005,Land area (thousand hectares),"1,782",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2005,Arable land (thousand hectares),11,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2005,Permanent crops (thousand hectares),3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2005,Forest cover (thousand hectares),6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2005,Arable land (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2005,Permanent crops (% of total land area),0.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2005,Forest cover (% of total land area),0.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),30.96,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
414,Kuwait,2010,Land area (thousand hectares),"1,782",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2010,Arable land (thousand hectares),10,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2010,Permanent crops (thousand hectares),6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2010,Forest cover (thousand hectares),6,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2010,Arable land (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2010,Permanent crops (% of total land area),0.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2010,Forest cover (% of total land area),0.4,Estimate.,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),30.96,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
414,Kuwait,2021,Land area (thousand hectares),"1,782",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2021,Arable land (thousand hectares),8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2021,Permanent crops (thousand hectares),6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2021,Forest cover (thousand hectares),6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2021,Arable land (% of total land area),0.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2021,Permanent crops (% of total land area),0.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2021,Forest cover (% of total land area),0.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
414,Kuwait,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),51.65,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
414,Kuwait,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),51.65,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
417,Kyrgyzstan,2005,Land area (thousand hectares),"19,180",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2005,Arable land (thousand hectares),"1,284",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2005,Permanent crops (thousand hectares),72,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2005,Forest cover (thousand hectares),"1,205",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2005,Arable land (% of total land area),6.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2005,Permanent crops (% of total land area),0.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2005,Forest cover (% of total land area),6.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),23.60,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
417,Kyrgyzstan,2010,Land area (thousand hectares),"19,180",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2010,Arable land (thousand hectares),"1,276",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2010,Permanent crops (thousand hectares),74,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2010,Forest cover (thousand hectares),"1,230",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2010,Arable land (% of total land area),6.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2010,Permanent crops (% of total land area),0.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2010,Forest cover (% of total land area),6.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),23.60,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
417,Kyrgyzstan,2021,Land area (thousand hectares),"19,180",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2021,Arable land (thousand hectares),"1,287",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2021,Permanent crops (thousand hectares),77,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2021,Forest cover (thousand hectares),"1,334",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2021,Arable land (% of total land area),6.7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2021,Permanent crops (% of total land area),0.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2021,Forest cover (% of total land area),7.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
417,Kyrgyzstan,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),23.60,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
417,Kyrgyzstan,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),23.60,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
418,Lao People's Dem. Rep.,2005,Land area (thousand hectares),"23,080",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2005,Arable land (thousand hectares),"1,150",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2005,Permanent crops (thousand hectares),85,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2005,Forest cover (thousand hectares),"17,183",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2005,Arable land (% of total land area),5.0,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2005,Permanent crops (% of total land area),0.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2005,Forest cover (% of total land area),74.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),24.54,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
418,Lao People's Dem. Rep.,2010,Land area (thousand hectares),"23,080",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2010,Arable land (thousand hectares),"1,400",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2010,Permanent crops (thousand hectares),130,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2010,Forest cover (thousand hectares),"16,941",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2010,Arable land (% of total land area),6.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2010,Permanent crops (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2010,Forest cover (% of total land area),73.4,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),26.52,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
418,Lao People's Dem. Rep.,2021,Land area (thousand hectares),"23,080",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2021,Arable land (thousand hectares),"1,224",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2021,Permanent crops (thousand hectares),130,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2021,Forest cover (thousand hectares),"16,561",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2021,Arable land (% of total land area),5.3,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2021,Permanent crops (% of total land area),0.6,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2021,Forest cover (% of total land area),71.8,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
418,Lao People's Dem. Rep.,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),48.68,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
418,Lao People's Dem. Rep.,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),48.68,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
428,Latvia,2005,Land area (thousand hectares),"6,223",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2005,Arable land (thousand hectares),"1,092",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2005,Permanent crops (thousand hectares),13,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2005,Forest cover (thousand hectares),"3,307",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2005,Arable land (% of total land area),17.5,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2005,Permanent crops (% of total land area),0.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2005,Forest cover (% of total land area),53.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2005,Important sites for terrestrial biodiversity protected (% of total sites protected),91.05,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
428,Latvia,2010,Land area (thousand hectares),"6,223",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2010,Arable land (thousand hectares),"1,173",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2010,Permanent crops (thousand hectares),7,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2010,Forest cover (thousand hectares),"3,372",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2010,Arable land (% of total land area),18.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2010,Permanent crops (% of total land area),0.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2010,Forest cover (% of total land area),54.2,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2010,Important sites for terrestrial biodiversity protected (% of total sites protected),97.30,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
428,Latvia,2021,Land area (thousand hectares),"6,223",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2021,Arable land (thousand hectares),"1,362",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2021,Permanent crops (thousand hectares),9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2021,Forest cover (thousand hectares),"3,415",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2021,Arable land (% of total land area),21.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2021,Permanent crops (% of total land area),0.1,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2021,Forest cover (% of total land area),54.9,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
428,Latvia,2021,Important sites for terrestrial biodiversity protected (% of total sites protected),97.30,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
428,Latvia,2023,Important sites for terrestrial biodiversity protected (% of total sites protected),97.30,,"United Nations Environment Programme (UNEP) World Conservation Monitoring Centre (WCMC) and World Conservation Union (IUCN) and BirdLife International, Cambridge, Sustainable Development Goals database, March 2024."
422,Lebanon,2005,Land area (thousand hectares),"1,023",,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
422,Lebanon,2005,Arable land (thousand hectares),142,,"Food and Agriculture Organization of the United Nations (FAO), Rome, FAOSTAT data last accessed December 2023."
